n,time,c,E,E0,h,u,M,tau,slope,Rep,Pex,Pmax,Pmin,D
630,6.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
640,6.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
650,6.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
660,6.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
670,6.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
680,6.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
690,6.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
700,7.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
710,7.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
720,7.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
730,7.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
740,7.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
750,7.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
760,7.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
770,7.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
780,7.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
790,7.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
800,8.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
810,8.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
820,8.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
830,8.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
840,8.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
850,8.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
860,8.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
870,8.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
880,8.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
890,8.9000,0.000002,0.000000,0.000000,0.006869,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
900,9.0000,0.000002,0.000000,0.000000,1.070597,39.776824,42.584951,95.691064,0.034907,0.000000,-0.000000,0.000003,-1.070597,0.000000
910,9.1000,0.000002,0.000000,0.000000,1.415506,58.157026,82.321643,187.710938,0.034907,0.000000,-0.000000,0.000004,-1.415506,0.000000
920,9.2000,0.000002,0.000000,0.000000,1.527108,56.971018,87.000874,168.040246,0.034907,0.000000,-0.000000,0.000004,-1.527108,0.000000
930,9.3000,0.000002,0.000000,0.000000,1.599670,56.246705,89.976190,156.997767,0.034907,0.000000,-0.000000,0.000004,-1.599670,0.000000
940,9.4000,0.000002,0.000000,0.000000,1.647335,55.641296,91.659843,149.606702,0.034907,0.000000,-0.000000,0.000005,-1.647335,0.000000
950,9.5000,0.000002,0.000000,0.000000,1.680285,55.161390,92.686850,144.430275,0.034907,0.000000,-0.000000,0.000005,-1.680285,0.000000
960,9.6000,0.000002,0.000000,0.000000,1.703753,54.787246,93.343920,140.706251,0.034907,0.000000,-0.000000,0.000005,-1.703753,0.000000
970,9.7000,0.000002,0.000000,0.000000,1.720864,54.496107,93.780403,137.966063,0.034907,0.000000,-0.000000,0.000005,-1.720864,0.000000
980,9.8000,0.000002,0.000000,0.000000,1.733593,54.268602,94.079694,135.910151,0.034907,0.000000,-0.000000,0.000005,-1.733593,0.000000
990,9.9000,0.000002,0.000000,0.000000,1.743220,54.089363,94.289644,134.340698,0.034907,0.000000,-0.000000,0.000005,-1.743220,0.000000
1000,10.0000,0.000002,0.000000,0.000000,1.750595,53.946557,94.438564,133.123274,0.034907,0.000000,-0.000000,0.000005,-1.750595,0.000000
1010,10.1000,0.000002,0.000000,0.000000,1.756312,53.831636,94.545151,132.165722,0.034907,0.000000,-0.000000,0.000005,-1.756312,0.000000
1020,10.2000,0.000002,0.000000,0.000000,1.760802,53.738845,94.623490,131.405188,0.034907,0.000000,-0.000000,0.000005,-1.760802,0.000000
1030,10.3000,0.000002,0.000000,0.000000,1.764379,53.664093,94.683781,130.797651,0.034907,0.000000,-0.000000,0.000005,-1.764379,0.000000
1040,10.4000,0.000002,0.000000,0.000000,1.767255,53.603746,94.731501,130.309402,0.034907,0.000000,-0.000000,0.000005,-1.767255,0.000000
1050,10.5000,0.000002,0.000000,0.000000,1.769574,53.554230,94.768178,129.912580,0.034907,0.000000,-0.000000,0.000005,-1.769574,0.000000
1060,10.6000,0.000002,0.000000,0.000000,1.771440,53.512602,94.794381,129.585099,0.034907,0.000000,-0.000000,0.000005,-1.771440,0.000000
1070,10.7000,0.000002,0.000000,0.000000,1.772952,53.477303,94.812669,129.312259,0.034907,0.000000,-0.000000,0.000005,-1.772952,0.000000
1080,10.8000,0.000002,0.000000,0.000000,1.774202,53.448024,94.827568,129.086048,0.034907,0.000000,-0.000000,0.000005,-1.774202,0.000000
1090,10.9000,0.000002,0.000000,0.000000,1.775259,53.424511,94.842327,128.900779,0.034907,0.000000,-0.000000,0.000005,-1.775259,0.000000
1100,11.0000,0.000002,0.000000,0.000000,1.776152,53.405523,94.856317,128.748734,0.034907,0.000000,-0.000000,0.000005,-1.776152,0.000000
1110,11.1000,0.000002,0.000000,0.000000,1.776885,53.389130,94.866367,128.620226,0.034907,0.000000,-0.000000,0.000005,-1.776885,0.000000
1120,11.2000,0.000002,0.000000,0.000000,1.777472,53.373992,94.870790,128.507615,0.034907,0.000000,-0.000000,0.000005,-1.777472,0.000000
1130,11.3000,0.000002,0.000000,0.000000,1.777953,53.360357,94.872227,128.409029,0.034907,0.000000,-0.000000,0.000005,-1.777953,0.000000
1140,11.4000,0.000002,0.000000,0.000000,1.778381,53.349482,94.875715,128.327105,0.034907,0.000000,-0.000000,0.000005,-1.778381,0.000000
1150,11.5000,0.000002,0.000000,0.000000,1.778778,53.341748,94.883127,128.262613,0.034907,0.000000,-0.000000,0.000005,-1.778778,0.000000
1160,11.6000,0.000002,0.000000,0.000000,1.779124,53.335756,94.890920,128.210400,0.034907,0.000000,-0.000000,0.000005,-1.779124,0.000000
1170,11.7000,0.000002,0.000000,0.000000,1.779390,53.329515,94.893997,128.162609,0.034907,0.000000,-0.000000,0.000005,-1.779390,0.000000
1180,11.8000,0.000002,0.000000,0.000000,1.779578,53.322299,94.891183,128.115116,0.034907,0.000000,-0.000000,0.000005,-1.779578,0.000000
1190,11.9000,0.000002,0.000000,0.000000,1.779736,53.315578,94.887628,128.071494,0.034907,0.000000,-0.000000,0.000005,-1.779736,0.000000
1200,12.0000,0.000002,0.000000,0.000000,1.779915,53.311514,94.889960,128.039010,0.034907,0.000000,-0.000000,0.000005,-1.779915,0.000000
1210,12.1000,0.000002,0.000000,0.000000,1.780111,53.310080,94.897886,128.018506,0.034907,0.000000,-0.000000,0.000005,-1.780111,0.000000
1220,12.2000,0.000002,0.000000,0.000000,1.780273,53.308868,94.904316,128.002032,0.034907,0.000000,-0.000000,0.000005,-1.780273,0.000000
1230,12.3000,0.000002,0.000000,0.000000,1.780360,53.305664,94.903245,127.981041,0.034907,0.000000,-0.000000,0.000005,-1.780360,0.000000
1240,12.4000,0.000002,0.000000,0.000000,1.780387,53.300492,94.895501,127.954048,0.034907,0.000000,-0.000000,0.000005,-1.780387,0.000000
1250,12.5000,0.000002,0.000000,0.000000,1.780429,53.296296,94.890281,127.929926,0.034907,0.000000,-0.000000,0.000005,-1.780429,0.000000
1260,12.6000,0.000002,0.000000,0.000000,1.780542,53.295909,94.895614,127.919379,0.034907,0.000000,-0.000000,0.000005,-1.780542,0.000000
1270,12.7000,0.000002,0.000000,0.000000,1.780680,53.297845,94.906409,127.919254,0.034907,0.000000,-0.000000,0.000005,-1.780680,0.000000
1280,12.8000,0.000002,0.000000,0.000000,1.780759,53.298236,94.911303,127.916322,0.034907,0.000000,-0.000000,0.000005,-1.780759,0.000000
1290,12.9000,0.000002,0.000000,0.000000,1.780751,53.295191,94.905453,127.902528,0.034907,0.000000,-0.000000,0.000005,-1.780751,0.000000
1300,13.0000,0.000002,0.000000,0.000000,1.780693,53.289769,94.892700,127.879723,0.034907,0.000000,-0.000000,0.000005,-1.780693,0.000000
1310,13.1000,0.000002,0.000000,0.000000,1.780702,53.286979,94.888237,127.863661,0.034907,0.000000,-0.000000,0.000005,-1.780702,0.000000
1320,13.2000,0.000002,0.000000,0.000000,1.780830,53.290003,94.900432,127.868438,0.034907,0.000000,-0.000000,0.000005,-1.780830,0.000000
1330,13.3000,0.000002,0.000000,0.000000,1.780954,53.294121,94.914389,127.880648,0.034907,0.000000,-0.000000,0.000005,-1.780954,0.000000
1340,13.4000,0.000002,0.000000,0.000000,1.780970,53.294086,94.915153,127.880540,0.034907,0.000000,-0.000000,0.000005,-1.780970,0.000000
1350,13.5000,0.000002,0.000000,0.000000,1.780892,53.289739,94.903256,127.864312,0.034907,0.000000,-0.000000,0.000005,-1.780892,0.000000
1360,13.6000,0.000002,0.000000,0.000000,1.780767,53.282897,94.884432,127.837633,0.034907,0.000000,-0.000000,0.000005,-1.780767,0.000000
1370,13.7000,0.000002,0.000000,0.000000,1.780803,53.282114,94.884926,127.828977,0.034907,0.000000,-0.000000,0.000005,-1.780803,0.000000
1380,13.8000,0.000002,0.000000,0.000000,1.781012,53.290068,94.910258,127.855696,0.034907,0.000000,-0.000000,0.000005,-1.781012,0.000000
1390,13.9000,0.000002,0.000000,0.000000,1.781109,53.294776,94.923830,127.873015,0.034907,0.000000,-0.000000,0.000005,-1.781109,0.000000
1400,14.0000,0.000002,0.000000,0.000000,1.781011,53.292248,94.914074,127.863002,0.034907,0.000000,-0.000000,0.000005,-1.781011,0.000000
1410,14.1000,0.000002,0.000000,0.000000,1.780870,53.288322,94.899564,127.846658,0.034907,0.000000,-0.000000,0.000005,-1.780870,0.000000
1420,14.2000,0.000002,0.000000,0.000000,1.780675,53.283972,94.881441,127.847023,0.034907,0.000000,-0.000000,0.000005,-1.780675,0.000000
1430,14.3000,0.000002,0.000000,0.000000,1.780770,53.296604,94.909016,127.910102,0.034907,0.000000,-0.000000,0.000005,-1.780770,0.000000
1440,14.4000,0.000002,0.000000,0.000000,1.780815,53.334715,94.979276,128.061614,0.034907,0.000000,-0.000000,0.000005,-1.780815,0.000000
1450,14.5000,0.000002,0.000000,0.000000,1.779924,53.390048,95.030224,128.331593,0.034907,0.000000,-0.000000,0.000005,-1.779924,0.000000
1460,14.6000,0.000002,0.000000,0.000000,1.776775,53.487311,95.034907,128.875485,0.034907,0.000000,-0.000000,0.000006,-1.776775,0.000000
1470,14.7000,0.000002,0.000000,0.000000,1.765357,53.414603,94.295840,129.563614,0.034907,0.000000,-0.000000,0.000005,-1.765357,0.000000
1480,14.8000,0.000008,0.000000,0.000000,1.751002,53.375672,93.460883,126.115997,0.034907,0.000000,-0.000000,0.000023,-1.751002,0.000000
1490,14.9000,0.000701,0.000000,0.000000,1.730684,54.058548,93.558265,109.504262,0.034907,0.000000,-0.000000,0.002001,-1.730684,0.000000
1500,15.0000,0.005703,0.000000,0.000000,1.695466,54.981866,93.219894,103.923330,0.034907,0.000000,-0.000000,0.015954,-1.695466,0.000000
1510,15.1000,0.018640,0.000000,0.000000,1.662291,55.930905,92.973442,116.892367,0.034907,0.000000,-0.000000,0.051126,-1.662291,0.000000
1520,15.2000,0.036792,-0.440320,-0.442161,1.630515,56.334785,91.854714,143.387709,0.037643,28.534845,0.000071,0.098984,-1.630515,0.013699
1530,15.3000,0.049495,-0.637379,-0.642315,1.587735,56.986845,90.480004,167.410047,0.048711,40.905050,0.000188,0.129666,-1.587735,0.069143
1540,15.4000,0.062593,-0.696229,-0.703575,1.566307,57.627801,90.262808,193.364690,0.062112,44.188903,0.000278,0.161766,-1.566307,0.136358
1550,15.5000,0.075638,-0.688756,-0.697352,1.557999,57.923723,90.245103,219.410498,0.075987,43.188583,0.000329,0.194443,-1.557999,0.206066
1560,15.6000,0.087633,-0.701946,-0.712107,1.557517,57.862687,90.122120,243.255305,0.087839,43.530116,0.000397,0.225208,-1.557517,0.274082
1570,15.7000,0.096060,-0.729193,-0.741054,1.557125,57.863841,90.101245,261.012516,0.095589,44.881221,0.000470,0.246802,-1.557125,0.346304
1580,15.8000,0.102275,-0.708731,-0.720614,1.562534,57.967079,90.575536,274.853068,0.101914,43.343152,0.000476,0.263684,-1.562534,0.418382
1590,15.9000,0.107233,-0.682720,-0.694250,1.570568,58.016343,91.118594,285.988925,0.107046,41.526815,0.000468,0.277888,-1.570568,0.488028
1600,16.0000,0.111313,-0.654134,-0.665079,1.577636,57.901040,91.346746,294.628395,0.111313,39.600116,0.000450,0.289759,-1.577636,0.554973
1610,16.1000,0.114793,-0.623169,-0.633370,1.584984,57.699546,91.452853,301.605890,0.115016,37.564494,0.000425,0.300208,-1.584984,0.618905
1620,16.2000,0.117653,-0.618703,-0.628942,1.592390,57.508482,91.575954,307.272405,0.117657,37.181317,0.000432,0.309126,-1.592390,0.680850
1630,16.3000,0.119746,-0.609754,-0.619846,1.600206,57.424461,91.890940,311.675408,0.119689,36.556678,0.000430,0.316171,-1.600206,0.742399
1640,16.4000,0.121486,-0.595349,-0.605107,1.609478,57.415836,92.409513,315.644349,0.121505,35.616876,0.000420,0.322624,-1.609478,0.802687
1650,16.5000,0.123081,-0.581366,-0.590781,1.617137,57.340308,92.727141,319.045124,0.123165,34.710467,0.000408,0.328415,-1.617137,0.861564
1660,16.6000,0.124511,-0.565837,-0.574842,1.623237,57.191655,92.835587,321.750126,0.124687,33.718926,0.000394,0.333483,-1.623237,0.918978
1670,16.7000,0.125812,-0.549098,-0.557651,1.629022,57.022387,92.890711,324.069166,0.126111,32.661953,0.000377,0.338168,-1.629022,0.974771
1680,16.8000,0.127057,-0.533586,-0.541728,1.634938,56.856896,92.957472,326.291716,0.127460,31.684161,0.000362,0.342755,-1.634938,1.028899
1690,16.9000,0.128178,-0.525844,-0.533802,1.640847,56.720734,93.070041,328.363479,0.128562,31.180485,0.000357,0.347030,-1.640847,1.081861
1700,17.0000,0.129090,-0.517245,-0.524996,1.647827,56.666975,93.377390,330.308170,0.129508,30.634027,0.000350,0.350985,-1.647827,1.134053
1710,17.1000,0.129932,-0.508946,-0.516502,1.655052,56.648833,93.756750,332.287669,0.130390,30.109291,0.000343,0.354822,-1.655052,1.185369
1720,17.2000,0.130745,-0.501227,-0.508596,1.660551,56.577693,93.950155,333.983704,0.131227,29.620686,0.000337,0.358230,-1.660551,1.235903
1730,17.3000,0.131476,-0.492210,-0.499350,1.664844,56.462400,94.001098,335.279203,0.132009,29.057711,0.000328,0.361164,-1.664844,1.285609
1740,17.4000,0.132136,-0.482255,-0.489138,1.668864,56.337715,94.020001,336.358920,0.132743,28.441827,0.000318,0.363853,-1.668864,1.334361
1750,17.5000,0.132766,-0.472296,-0.478925,1.672912,56.218226,94.048164,337.396184,0.133452,27.827774,0.000308,0.366474,-1.672912,1.382111
1760,17.6000,0.133393,-0.463242,-0.469646,1.676980,56.106572,94.089575,338.470769,0.134142,27.268920,0.000299,0.369100,-1.676980,1.428892
1770,17.7000,0.133983,-0.456519,-0.462762,1.681164,56.014689,94.169870,339.548781,0.134761,26.850871,0.000293,0.371659,-1.681164,1.474889
1780,17.8000,0.134488,-0.449722,-0.455807,1.686388,55.980287,94.404496,340.679720,0.135315,26.431938,0.000287,0.374217,-1.686388,1.520218
1790,17.9000,0.134980,-0.444170,-0.450132,1.691862,55.973774,94.699876,341.932614,0.135838,26.088028,0.000283,0.376805,-1.691862,1.564910
1800,18.0000,0.135478,-0.439581,-0.445441,1.695968,55.929178,94.854100,343.035500,0.136344,25.801280,0.000279,0.379115,-1.695968,1.609111
1810,18.1000,0.135929,-0.434098,-0.439830,1.699006,55.848123,94.886282,343.844613,0.136820,25.462962,0.000274,0.381057,-1.699006,1.652819
1820,18.2000,0.136325,-0.427688,-0.433267,1.701770,55.757235,94.885998,344.469941,0.137264,25.071499,0.000267,0.382790,-1.701770,1.695929
1830,18.3000,0.136693,-0.421083,-0.426505,1.704567,55.669382,94.892177,345.041993,0.137689,24.669703,0.000261,0.384455,-1.704567,1.738383
1840,18.4000,0.137056,-0.414722,-0.419996,1.707402,55.587101,94.909552,345.627746,0.138104,24.283050,0.000255,0.386115,-1.707402,1.780186
1850,18.5000,0.137421,-0.408869,-0.414010,1.710221,55.510071,94.934486,346.249813,0.138514,23.926784,0.000249,0.387784,-1.710221,1.821373
1860,18.6000,0.137778,-0.403837,-0.408865,1.713083,55.443027,94.978535,346.894232,0.138902,23.619667,0.000245,0.389441,-1.713083,1.862018
1870,18.7000,0.138089,-0.398565,-0.403478,1.716722,55.412965,95.128655,347.597279,0.139260,23.300074,0.000240,0.391150,-1.716722,1.902154
