n,time,c,E,E0,h,u,M,tau,slope,Rep,Pex,Pmax,Pmin,D
630,6.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
640,6.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
650,6.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
660,6.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
670,6.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
680,6.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
690,6.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
700,7.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
710,7.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
720,7.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
730,7.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
740,7.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
750,7.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
760,7.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
770,7.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
780,7.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
790,7.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
800,8.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
810,8.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
820,8.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
830,8.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
840,8.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
850,8.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
860,8.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
870,8.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
880,8.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
890,8.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
900,9.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
910,9.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
920,9.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
930,9.3000,0.000002,0.000000,0.000000,0.670602,6.769662,4.539746,0.000000,0.034907,0.000000,-0.000000,0.000002,-0.670602,0.000000
940,9.4000,0.000002,0.000000,0.000000,1.297407,50.383442,65.367835,150.744615,0.034907,0.000000,-0.000000,0.000004,-1.297407,0.000000
950,9.5000,0.000002,0.000000,0.000000,1.466448,50.658490,74.288047,137.905493,0.034907,0.000000,-0.000000,0.000004,-1.466448,0.000000
960,9.6000,0.000002,0.000000,0.000000,1.591990,50.131068,79.808143,125.229396,0.034907,0.000000,-0.000000,0.000004,-1.591990,0.000000
970,9.7000,0.000002,0.000000,0.000000,1.683928,49.605400,83.531908,116.616003,0.034907,0.000000,-0.000000,0.000005,-1.683928,0.000000
980,9.8000,0.000002,0.000000,0.000000,1.754006,49.104842,86.130201,110.218154,0.034907,0.000000,-0.000000,0.000005,-1.754006,0.000000
990,9.9000,0.000002,0.000000,0.000000,1.808746,48.658828,88.011473,105.339606,0.034907,0.000000,-0.000000,0.000005,-1.808746,0.000000
1000,10.0000,0.000002,0.000000,0.000000,1.852374,48.267485,89.409433,101.514136,0.034907,0.000000,-0.000000,0.000005,-1.852374,0.000000
1010,10.1000,0.000002,0.000000,0.000000,1.887677,47.927136,90.470939,98.455787,0.034907,0.000000,-0.000000,0.000005,-1.887677,0.000000
1020,10.2000,0.000002,0.000000,0.000000,1.916578,47.631863,91.290192,95.972334,0.034907,0.000000,-0.000000,0.000005,-1.916578,0.000000
1030,10.3000,0.000002,0.000000,0.000000,1.940470,47.375967,91.931661,93.930817,0.034907,0.000000,-0.000000,0.000005,-1.940470,0.000000
1040,10.4000,0.000002,0.000000,0.000000,1.960393,47.154525,92.441387,92.236699,0.034907,0.000000,-0.000000,0.000005,-1.960393,0.000000
1050,10.5000,0.000002,0.000000,0.000000,1.977128,46.963100,92.852082,90.820298,0.034907,0.000000,-0.000000,0.000006,-1.977128,0.000000
1060,10.6000,0.000002,0.000000,0.000000,1.991265,46.797349,93.185908,89.627895,0.034907,0.000000,-0.000000,0.000006,-1.991265,0.000000
1070,10.7000,0.000002,0.000000,0.000000,2.003247,46.653143,93.457782,88.616993,0.034907,0.000000,-0.000000,0.000006,-2.003247,0.000000
1080,10.8000,0.000002,0.000000,0.000000,2.013436,46.527127,93.679370,87.754558,0.034907,0.000000,-0.000000,0.000006,-2.013436,0.000000
1090,10.9000,0.000002,0.000000,0.000000,2.022138,46.417073,93.861714,87.015970,0.034907,0.000000,-0.000000,0.000006,-2.022138,0.000000
1100,11.0000,0.000002,0.000000,0.000000,2.029615,46.321491,94.014807,86.382728,0.034907,0.000000,-0.000000,0.000006,-2.029615,0.000000
1110,11.1000,0.000002,0.000000,0.000000,2.036070,46.238755,94.145336,85.839208,0.034907,0.000000,-0.000000,0.000006,-2.036070,0.000000
1120,11.2000,0.000002,0.000000,0.000000,2.041643,46.166690,94.255884,85.370647,0.034907,0.000000,-0.000000,0.000006,-2.041643,0.000000
1130,11.3000,0.000002,0.000000,0.000000,2.046440,46.103070,94.347189,84.963684,0.034907,0.000000,-0.000000,0.000006,-2.046440,0.000000
1140,11.4000,0.000002,0.000000,0.000000,2.050571,46.046511,94.421637,84.608305,0.034907,0.000000,-0.000000,0.000006,-2.050571,0.000000
1150,11.5000,0.000002,0.000000,0.000000,2.054154,45.996777,94.484470,84.298602,0.034907,0.000000,-0.000000,0.000006,-2.054154,0.000000
1160,11.6000,0.000002,0.000000,0.000000,2.057297,45.953950,94.540940,84.030684,0.034907,0.000000,-0.000000,0.000006,-2.057297,0.000000
1170,11.7000,0.000002,0.000000,0.000000,2.060063,45.917261,94.592442,83.799415,0.034907,0.000000,-0.000000,0.000006,-2.060063,0.000000
1180,11.8000,0.000002,0.000000,0.000000,2.062470,45.884989,94.636433,83.597612,0.034907,0.000000,-0.000000,0.000006,-2.062470,0.000000
1190,11.9000,0.000002,0.000000,0.000000,2.064537,45.855524,94.670424,83.418475,0.034907,0.000000,-0.000000,0.000006,-2.064537,0.000000
1200,12.0000,0.000002,0.000000,0.000000,2.066313,45.828554,94.696151,83.258670,0.034907,0.000000,-0.000000,0.000006,-2.066313,0.000000
1210,12.1000,0.000002,0.000000,0.000000,2.067882,45.805073,94.719473,83.118749,0.034907,0.000000,-0.000000,0.000006,-2.067882,0.000000
1220,12.2000,0.000002,0.000000,0.000000,2.069303,45.785810,94.744733,82.999390,0.034907,0.000000,-0.000000,0.000006,-2.069303,0.000000
1230,12.3000,0.000002,0.000000,0.000000,2.070579,45.769826,94.770038,82.897394,0.034907,0.000000,-0.000000,0.000006,-2.070579,0.000000
1240,12.4000,0.000002,0.000000,0.000000,2.071675,45.755117,94.789716,82.806606,0.034907,0.000000,-0.000000,0.000006,-2.071675,0.000000
1250,12.5000,0.000002,0.000000,0.000000,2.072581,45.740388,94.800649,82.722346,0.034907,0.000000,-0.000000,0.000006,-2.072581,0.000000
1260,12.6000,0.000002,0.000000,0.000000,2.073349,45.726319,94.806612,82.644925,0.034907,0.000000,-0.000000,0.000006,-2.073349,0.000000
1270,12.7000,0.000002,0.000000,0.000000,2.074067,45.714991,94.815939,82.578840,0.034907,0.000000,-0.000000,0.000006,-2.074067,0.000000
1280,12.8000,0.000002,0.000000,0.000000,2.074768,45.707174,94.831801,82.526149,0.034907,0.000000,-0.000000,0.000006,-2.074768,0.000000
1290,12.9000,0.000002,0.000000,0.000000,2.075403,45.700988,94.847959,82.482137,0.034907,0.000000,-0.000000,0.000006,-2.075403,0.000000
1300,13.0000,0.000002,0.000000,0.000000,2.075906,45.693935,94.856316,82.439773,0.034907,0.000000,-0.000000,0.000006,-2.075906,0.000000
1310,13.1000,0.000002,0.000000,0.000000,2.076272,45.685221,94.854936,82.395969,0.034907,0.000000,-0.000000,0.000006,-2.076272,0.000000
1320,13.2000,0.000002,0.000000,0.000000,2.076580,45.676756,94.851419,82.354447,0.034907,0.000000,-0.000000,0.000006,-2.076580,0.000000
1330,13.3000,0.000002,0.000000,0.000000,2.076941,45.671809,94.857660,82.323393,0.034907,0.000000,-0.000000,0.000006,-2.076941,0.000000
1340,13.4000,0.000002,0.000000,0.000000,2.077349,45.670377,94.873318,82.303887,0.034907,0.000000,-0.000000,0.000006,-2.077349,0.000000
1350,13.5000,0.000002,0.000000,0.000000,2.077690,45.668851,94.885696,82.287050,0.034907,0.000000,-0.000000,0.000006,-2.077690,0.000000
1360,13.6000,0.000002,0.000000,0.000000,2.077892,45.664535,94.885956,82.265019,0.034907,0.000000,-0.000000,0.000006,-2.077892,0.000000
1370,13.7000,0.000002,0.000000,0.000000,2.077975,45.657621,94.875406,82.237252,0.034907,0.000000,-0.000000,0.000006,-2.077975,0.000000
1380,13.8000,0.000002,0.000000,0.000000,2.078067,45.651597,94.867093,82.211336,0.034907,0.000000,-0.000000,0.000006,-2.078067,0.000000
1390,13.9000,0.000002,0.000000,0.000000,2.078322,45.651393,94.878310,82.200650,0.034907,0.000000,-0.000000,0.000006,-2.078322,0.000000
1400,14.0000,0.000002,0.000000,0.000000,2.078629,45.654280,94.898301,82.200733,0.034907,0.000000,-0.000000,0.000006,-2.078629,0.000000
1410,14.1000,0.000002,0.000000,0.000000,2.078803,45.654286,94.906287,82.195658,0.034907,0.000000,-0.000000,0.000006,-2.078803,0.000000
1420,14.2000,0.000002,0.000000,0.000000,2.078829,45.650156,94.898870,82.179722,0.034907,0.000000,-0.000000,0.000006,-2.078829,0.000000
1430,14.3000,0.000002,0.000000,0.000000,2.078799,45.644702,94.886168,82.160008,0.034907,0.000000,-0.000000,0.000006,-2.078799,0.000000
1440,14.4000,0.000002,0.000000,0.000000,2.078913,45.643558,94.888981,82.150471,0.034907,0.000000,-0.000000,0.000006,-2.078913,0.000000
1450,14.5000,0.000002,0.000000,0.000000,2.079447,45.655808,94.938833,82.175791,0.034907,0.000000,-0.000000,0.000006,-2.079447,0.000000
1460,14.6000,0.000002,0.000000,0.000000,2.080201,45.677020,95.017395,82.225456,0.034907,0.000000,-0.000000,0.000006,-2.080201,0.000000
1470,14.7000,0.000002,0.000000,0.000000,2.080977,45.703032,95.106968,82.288054,0.034907,0.000000,-0.000000,0.000006,-2.080977,0.000000
1480,14.8000,0.000002,0.000000,0.000000,2.078925,45.658349,94.920305,82.202981,0.034907,0.000000,-0.000000,0.000006,-2.078925,0.000000
1490,14.9000,0.000002,0.000000,0.000000,2.073133,45.498405,94.324223,81.787803,0.034907,0.000000,-0.000000,0.000006,-2.073133,0.000000
1500,15.0000,0.000002,0.000000,0.000000,2.072246,45.484539,94.255166,81.744095,0.034907,0.000000,-0.000000,0.000006,-2.072246,0.000000
1510,15.1000,0.000002,0.000000,0.000000,2.075247,45.639993,94.714242,82.060440,0.034907,0.000000,-0.000000,0.000007,-2.075247,0.000000
1520,15.2000,0.000002,0.000000,0.000000,2.078105,45.866663,95.315723,82.912670,0.034907,0.000000,-0.000000,0.000006,-2.078105,0.000000
1530,15.3000,0.000002,0.000000,0.000000,2.073758,45.942462,95.273556,83.505176,0.034907,0.000000,-0.000000,0.000006,-2.073758,0.000000
1540,15.4000,0.000002,0.000000,0.000000,2.062832,45.908585,94.701678,83.313331,0.034907,0.000000,-0.000000,0.000008,-2.062832,0.000000
1550,15.5000,0.000002,0.000000,0.000000,2.049666,45.854410,93.986216,84.089436,0.034907,0.000000,-0.000000,0.000005,-2.049666,0.000000
1560,15.6000,0.000001,0.000000,0.000000,2.036090,45.820258,93.294188,85.072675,0.034907,0.000000,-0.000000,0.000003,-2.036090,0.000000
1570,15.7000,0.000002,0.000000,0.000000,2.021111,45.793568,92.553881,84.581886,0.034907,0.000000,-0.000000,0.000006,-2.021111,0.000000
1580,15.8000,0.000002,0.000000,0.000000,2.005019,45.837000,91.904078,84.983809,0.034907,0.000000,-0.000000,0.000008,-2.005019,0.000000
1590,15.9000,0.000001,0.000000,0.000000,1.990464,45.920579,91.403242,87.127428,0.034907,0.000000,-0.000000,0.000003,-1.990464,0.000000
1600,16.0000,0.000000,0.000000,0.000000,1.978075,46.074135,91.138115,89.190923,0.034907,0.000000,-0.000000,0.000001,-1.978075,0.000000
1610,16.1000,0.000001,0.000000,0.000000,1.965029,46.193066,90.770728,89.742260,0.034907,0.000000,-0.000000,0.000002,-1.965029,0.000000
1620,16.2000,0.000003,0.000000,0.000000,1.951218,46.304938,90.351049,88.161657,0.034907,0.000000,-0.000000,0.000011,-1.951218,0.000000
1630,16.3000,0.000016,0.000000,0.000000,1.936896,46.477741,90.022540,86.155526,0.034907,0.000000,-0.000000,0.000051,-1.936896,0.000000
1640,16.4000,0.000071,0.000000,0.000000,1.922382,46.715247,89.804551,83.390872,0.034907,0.000000,-0.000000,0.000226,-1.922382,0.000000
1650,16.5000,0.000217,0.000000,0.000000,1.909720,47.004532,89.765516,80.946933,0.034907,0.000000,-0.000000,0.000685,-1.909720,0.000000
1660,16.6000,0.000557,0.000000,0.000000,1.898293,47.278710,89.748833,78.457409,0.034907,0.000000,-0.000000,0.001746,-1.898293,0.000000
1670,16.7000,0.001275,0.000000,0.000000,1.887050,47.454303,89.548642,75.942982,0.034907,0.000000,-0.000000,0.003970,-1.887050,0.000000
1680,16.8000,0.002604,0.000000,0.000000,1.876854,47.555429,89.254601,74.048847,0.034907,0.000000,-0.000000,0.008063,-1.876854,0.000000
1690,16.9000,0.004440,0.000000,0.000000,1.866136,47.720311,89.052613,73.904799,0.034907,0.000000,-0.000000,0.013671,-1.866136,0.000000
1700,17.0000,0.006761,0.000000,0.000000,1.855414,47.899141,88.872719,75.156426,0.034907,0.000000,-0.000000,0.020697,-1.855414,0.000000
1710,17.1000,0.009645,0.000000,0.000000,1.846656,48.099085,88.822467,77.701961,0.034907,0.000000,-0.000000,0.029388,-1.846656,0.000000
1720,17.2000,0.013174,0.000000,0.000000,1.840520,48.314607,88.923996,81.606330,0.034907,0.000000,-0.000000,0.040006,-1.840520,0.000000
1730,17.3000,0.017415,0.000000,0.000000,1.835854,48.477884,88.998298,86.860125,0.034907,0.000000,-0.000000,0.052752,-1.835854,0.000000
1740,17.4000,0.022391,0.000000,0.000000,1.832123,48.538361,88.928251,93.444636,0.034907,0.000000,-0.000000,0.067688,-1.832123,0.000000
1750,17.5000,0.028052,-0.012893,-0.012900,1.830187,48.503003,88.769563,101.368929,0.034907,0.840031,0.000000,0.084712,-1.830187,0.000000
1760,17.6000,0.031622,-0.130942,-0.131107,1.821951,48.618315,88.580210,107.119169,0.036726,8.506400,0.000008,0.095062,-1.821951,0.009107
1770,17.7000,0.034324,-0.149281,-0.149502,1.811900,48.805084,88.429950,111.932966,0.039543,9.672848,0.000011,0.102615,-1.811900,0.023215
1780,17.8000,0.037147,-0.160159,-0.160429,1.802922,49.006066,88.354100,117.056205,0.042631,10.349430,0.000013,0.110507,-1.802922,0.038681
1790,17.9000,0.040128,-0.168980,-0.169299,1.795542,49.229542,88.393721,122.568184,0.045915,10.887842,0.000016,0.118884,-1.795542,0.055130
1800,18.0000,0.043249,-0.176356,-0.176725,1.789899,49.477527,88.559799,128.469657,0.049358,11.328491,0.000018,0.127729,-1.789899,0.072388
1810,18.1000,0.046500,-0.182525,-0.182946,1.784827,49.704591,88.714081,134.643767,0.052937,11.687396,0.000021,0.136940,-1.784827,0.090329
1820,18.2000,0.049851,-0.186901,-0.187370,1.779632,49.873699,88.756843,140.939266,0.056622,11.927959,0.000023,0.146381,-1.779632,0.108807
1830,18.3000,0.053258,-0.189015,-0.189524,1.774828,49.990684,88.724874,147.288240,0.060371,12.021826,0.000025,0.155963,-1.774828,0.127616
1840,18.4000,0.056666,-0.196614,-0.197192,1.771033,50.075356,88.685124,153.644160,0.063968,12.463185,0.000028,0.165590,-1.771033,0.146597
1850,18.5000,0.059411,-0.226174,-0.226944,1.766244,50.195088,88.656769,158.983805,0.066371,14.301900,0.000038,0.173142,-1.766244,0.167914
1860,18.6000,0.061692,-0.234576,-0.235428,1.761073,50.332264,88.638803,163.583584,0.068675,14.800587,0.000042,0.179262,-1.761073,0.191013
1870,18.7000,0.063841,-0.237979,-0.238883,1.756588,50.465608,88.647305,167.969578,0.070923,14.983383,0.000044,0.185035,-1.756588,0.214649
1880,18.8000,0.065905,-0.239959,-0.240906,1.753190,50.607385,88.724345,172.255026,0.073093,15.076926,0.000046,0.190647,-1.753190,0.238549
