n,time,c,E,E0,h,u,M,tau,slope,Rep,Pex,Pmax,Pmin,D
620,6.2000,0.000002,0.000000,0.000000,1.216401,100.677637,122.464419,187.406875,0.034907,0.000000,-0.000000,0.000003,-1.216401,0.000000
630,6.3000,0.000002,0.000000,0.000000,1.237337,100.594017,124.468670,185.089214,0.034907,0.000000,-0.000000,0.000003,-1.237337,0.000000
640,6.4000,0.000002,0.000000,0.000000,1.247356,100.526159,125.391913,183.917895,0.034907,0.000000,-0.000000,0.000003,-1.247356,0.000000
650,6.5000,0.000002,0.000000,0.000000,1.251977,100.465920,125.781031,183.283481,0.034907,0.000000,-0.000000,0.000003,-1.251977,0.000000
660,6.6000,0.000002,0.000000,0.000000,1.254085,100.421621,125.937227,182.925132,0.034907,0.000000,-0.000000,0.000003,-1.254085,0.000000
670,6.7000,0.000002,0.000000,0.000000,1.255157,100.405785,126.025028,182.746929,0.034907,0.000000,-0.000000,0.000003,-1.255157,0.000000
680,6.8000,0.000002,0.000000,0.000000,1.255800,100.416057,126.102459,182.688475,0.034907,0.000000,-0.000000,0.000004,-1.255800,0.000000
690,6.9000,0.000002,0.000000,0.000000,1.256057,100.427632,126.142880,182.666053,0.034907,0.000000,-0.000000,0.000004,-1.256057,0.000000
700,7.0000,0.000002,0.000000,0.000000,1.255814,100.410780,126.097306,182.586578,0.034907,0.000000,-0.000000,0.000004,-1.255814,0.000000
710,7.1000,0.000002,0.000000,0.000000,1.255397,100.381579,126.018753,182.474570,0.034907,0.000000,-0.000000,0.000004,-1.255397,0.000000
720,7.2000,0.000002,0.000000,0.000000,1.255211,100.373475,125.989928,182.422034,0.034907,0.000000,-0.000000,0.000004,-1.255211,0.000000
730,7.3000,0.000002,0.000000,0.000000,1.255333,100.393252,126.026950,182.465094,0.034907,0.000000,-0.000000,0.000004,-1.255333,0.000000
740,7.4000,0.000002,0.000000,0.000000,1.255683,100.431572,126.110182,182.581219,0.034907,0.000000,-0.000000,0.000004,-1.255683,0.000000
750,7.5000,0.000002,0.000000,0.000000,1.255820,100.453551,126.151550,182.647754,0.034907,0.000000,-0.000000,0.000004,-1.255820,0.000000
760,7.6000,0.000002,0.000000,0.000000,1.255160,100.415352,126.037342,182.515895,0.034907,0.000000,-0.000000,0.000004,-1.255160,0.000000
770,7.7000,0.000002,0.000000,0.000000,1.254530,100.393037,125.946039,182.484594,0.034907,0.000000,-0.000000,0.000004,-1.254530,0.000000
780,7.8000,0.000002,0.000000,0.000000,1.254127,100.444562,125.970197,182.794870,0.034907,0.000000,-0.000000,0.000004,-1.254127,0.000000
790,7.9000,0.000002,0.000000,0.000000,1.252166,100.625620,126.000003,183.556138,0.034907,0.000000,-0.000000,0.000004,-1.252166,0.000000
800,8.0000,0.000002,0.000000,0.000000,1.243291,101.196208,125.816306,185.980116,0.034907,0.000000,-0.000000,0.000004,-1.243291,0.000000
810,8.1000,0.000002,0.000000,0.000000,1.210033,102.828812,124.426292,195.859870,0.034907,0.000000,-0.000000,0.000003,-1.210033,0.000000
820,8.2000,0.007310,0.000000,0.000000,1.098724,107.732227,118.367978,154.613699,0.034907,0.000000,-0.000000,0.013252,-1.098724,0.000000
830,8.3000,0.110315,0.000000,-7.925823,0.959375,110.253428,105.774430,196.655080,0.050113,98.720753,0.171620,0.174626,-0.959375,0.076173
840,8.4000,0.193663,0.000000,-16.548507,1.051074,104.128800,109.447056,289.500332,0.032680,186.811455,1.403567,0.335864,-1.051074,0.076173
850,8.5000,0.201145,0.000000,-16.741140,1.107177,101.803302,112.714293,301.888571,0.032680,187.232404,1.571158,0.367460,-1.107177,0.076173
860,8.6000,0.202405,0.000000,-16.639805,1.136428,100.624344,114.352293,305.085232,0.032680,185.805580,1.603399,0.379531,-1.136428,0.076173
870,8.7000,0.202884,0.000000,-16.569413,1.151748,99.987648,115.160539,306.627314,0.032680,184.908408,1.615262,0.385558,-1.151748,0.076173
880,8.8000,0.203108,0.000000,-16.527315,1.159889,99.635782,115.566412,307.427446,0.032680,184.386875,1.620301,0.388711,-1.159889,0.076173
890,8.9000,0.203216,0.000000,-16.502392,1.164270,99.438258,115.772959,307.841923,0.032680,184.083778,1.622440,0.390387,-1.164270,0.076173
900,9.0000,0.203269,0.000000,-16.487565,1.166659,99.325718,115.879253,308.056376,0.032680,183.906076,1.623308,0.391291,-1.166659,0.076173
910,9.1000,0.203296,0.000000,-16.478647,1.167983,99.260506,115.934569,308.167786,0.032680,183.800511,1.623623,0.391786,-1.167983,0.076173
920,9.2000,0.203309,0.000000,-16.473198,1.168731,99.221938,115.963719,308.226166,0.032680,183.736680,1.623706,0.392062,-1.168731,0.076173
930,9.3000,0.203316,0.000000,-16.469796,1.169163,99.198553,115.979309,308.257153,0.032680,183.697199,1.623697,0.392220,-1.169163,0.076173
940,9.4000,0.203319,0.000000,-16.467614,1.169421,99.183944,115.987794,308.273878,0.032680,183.672087,1.623657,0.392313,-1.169421,0.076173
950,9.5000,0.203321,0.000000,-16.466169,1.169580,99.174490,115.992504,308.283094,0.032680,183.655572,1.623609,0.392370,-1.169580,0.076173
960,9.6000,0.203322,0.000000,-16.465175,1.169682,99.168117,115.995178,308.288296,0.032680,183.644280,1.623564,0.392406,-1.169682,0.076173
970,9.7000,0.203322,0.000000,-16.464461,1.169751,99.163619,115.996732,308.291314,0.032680,183.636210,1.623524,0.392430,-1.169751,0.076173
980,9.8000,0.203322,0.000000,-16.463922,1.169800,99.160279,115.997654,308.293112,0.032680,183.630151,1.623489,0.392447,-1.169800,0.076173
990,9.9000,0.203322,0.000000,-16.463494,1.169836,99.157656,115.998208,308.294212,0.032680,183.625349,1.623456,0.392459,-1.169836,0.076173
1000,10.0000,0.203322,0.000000,-16.463132,1.169865,99.155469,115.998538,308.294893,0.032680,183.621312,1.623427,0.392469,-1.169865,0.076173
1010,10.1000,0.203322,0.000000,-16.462807,1.169890,99.153520,115.998720,308.295307,0.032680,183.617691,1.623397,0.392477,-1.169890,0.076173
1020,10.2000,0.203322,0.000000,-16.462492,1.169913,99.151650,115.998787,308.295530,0.032680,183.614194,1.623367,0.392485,-1.169913,0.076173
1030,10.3000,0.203322,0.000000,-16.462161,1.169935,99.149695,115.998744,308.295583,0.032680,183.610518,1.623333,0.392492,-1.169935,0.076173
1040,10.4000,0.203322,0.000000,-16.461759,1.169961,99.147345,115.998485,308.295362,0.032680,183.606071,1.623288,0.392500,-1.169961,0.076173
1050,10.5000,0.203321,0.000000,-16.478113,1.170002,99.141681,115.995985,308.294126,0.032510,183.788621,1.626523,0.392513,-1.170002,0.076173
1060,10.6000,0.203306,0.000000,-19.640398,1.170477,99.029191,115.911398,308.336665,0.001413,219.063341,2.301853,0.392643,-1.170477,0.076173
1070,10.7000,0.176780,-2.733777,-21.952210,1.044934,106.469658,111.253737,266.813997,-0.025612,253.000867,2.228503,0.304794,-1.044934,0.229659
1080,10.8000,0.139390,-2.239968,-19.624735,0.895033,116.533123,104.300951,240.256628,-0.019192,236.449479,1.205110,0.205851,-0.895033,0.511640
1090,10.9000,0.139140,-0.740530,-18.041637,0.870505,116.383318,101.312256,242.989728,-0.006360,217.438577,0.990325,0.199851,-0.870505,0.652744
1100,11.0000,0.156059,-0.456975,-18.700844,0.897647,111.937171,100.480121,251.288362,-0.004081,220.953849,1.229694,0.231141,-0.897647,0.706696
1110,11.1000,0.170053,-0.621384,-19.500464,0.941133,108.216654,101.846289,260.068837,-0.005739,226.580871,1.526353,0.264070,-0.941133,0.758711
1120,11.2000,0.169024,-0.847442,-19.566738,0.968440,107.770149,104.368961,257.383576,-0.007858,227.632804,1.571686,0.270088,-0.968440,0.831870
1130,11.3000,0.159715,-0.966008,-19.145996,0.953742,109.423339,104.361669,248.180107,-0.008821,225.233198,1.400964,0.251340,-0.953742,0.923681
1140,11.4000,0.151119,-0.901787,-18.565670,0.921390,111.123621,102.388173,241.853749,-0.008110,220.640591,1.204867,0.229745,-0.921390,1.018609
1150,11.5000,0.153087,-0.739334,-18.450277,0.905485,110.297714,99.872977,243.701167,-0.006699,218.760824,1.184764,0.228720,-0.905485,1.101251
1160,11.6000,0.162497,-0.623005,-18.791498,0.932139,107.928316,100.604168,249.910942,-0.005770,220.331087,1.342431,0.249925,-0.932139,1.168848
1170,11.7000,0.169479,-0.617183,-18.991317,0.970877,105.599148,102.523822,254.539726,-0.005842,220.817579,1.489167,0.271497,-0.970877,1.229951
1180,11.8000,0.171775,-0.690859,-19.014710,0.998507,104.194470,104.038946,255.677033,-0.006627,220.478553,1.556086,0.283005,-0.998507,1.294841
1190,11.9000,0.170570,-0.759402,-18.909605,1.009250,103.762389,104.722219,253.589663,-0.007314,219.578593,1.544761,0.284045,-1.009250,1.367550
1200,12.0000,0.168433,-0.769606,-18.739248,1.008984,103.746859,104.678937,250.658485,-0.007413,218.161122,1.497918,0.280412,-1.008984,1.444496
1210,12.1000,0.167479,-0.731714,-18.586259,1.007630,103.548934,104.339017,249.064157,-0.007062,216.628259,1.463484,0.278449,-1.007630,1.519906
1220,12.2000,0.168243,-0.683043,-18.493044,1.011753,102.930481,104.140214,249.293709,-0.006632,215.343943,1.461552,0.280864,-1.011753,1.590713
1230,12.3000,0.169933,-0.649657,-18.439732,1.021908,102.019148,104.254134,250.572262,-0.006364,214.286936,1.482546,0.286532,-1.021908,1.657256
1240,12.4000,0.171533,-0.636236,-18.388001,1.034906,101.058516,104.586079,251.899781,-0.006292,213.273973,1.507131,0.292909,-1.034906,1.721443
1250,12.5000,0.172554,-0.634183,-18.318220,1.047390,100.207454,104.956236,252.712956,-0.006325,212.202713,1.522886,0.298207,-1.047390,1.784923
1260,12.6000,0.173060,-0.632812,-18.231036,1.057808,99.493610,105.245157,253.003307,-0.006357,211.063718,1.528042,0.302055,-1.057808,1.848304
1270,12.7000,0.173310,-0.626453,-18.134911,1.066536,98.875237,105.454006,253.035143,-0.006332,209.887325,1.526816,0.304988,-1.066536,1.911329
1280,12.8000,0.170678,-0.618834,-17.959353,1.074660,99.104205,106.503352,250.083306,-0.006241,208.517295,1.486186,0.302644,-1.074660,1.973610
1290,12.9000,0.167032,-0.602423,-17.750500,1.064348,99.678883,106.093069,245.199432,-0.006040,206.998441,1.407517,0.293337,-1.064348,2.034874
1300,13.0000,0.165484,-0.564145,-17.632184,1.049333,99.948912,104.879693,242.703901,-0.005642,206.000774,1.356723,0.286519,-1.049333,2.093450
1310,13.1000,0.165902,-0.520924,-17.590855,1.044068,99.769484,104.166097,242.785217,-0.005219,205.415009,1.347051,0.285801,-1.044068,2.147741
1320,13.2000,0.165789,-0.493957,-17.531623,1.049120,99.638853,104.533155,242.692351,-0.004955,204.751068,1.343649,0.286988,-1.049120,2.198390
1330,13.3000,0.165093,-0.480818,-17.429294,1.050644,99.447520,104.483977,241.571477,-0.004833,203.725671,1.324524,0.286200,-1.050644,2.247107
1340,13.4000,0.164687,-0.468899,-17.348174,1.049186,99.235635,104.116591,240.661409,-0.004723,202.876195,1.307305,0.285099,-1.049186,2.294641
1350,13.5000,0.164756,-0.455062,-17.296294,1.048886,98.981515,103.820320,240.397081,-0.004596,202.252765,1.299755,0.285137,-1.048886,2.340881
1360,13.6000,0.165236,-0.442301,-17.262972,1.051216,98.636705,103.688517,240.700813,-0.004482,201.747137,1.301461,0.286603,-1.051216,2.385756
1370,13.7000,0.165950,-0.433661,-17.238441,1.055872,98.211075,103.698301,241.348062,-0.004414,201.288020,1.309188,0.289117,-1.055872,2.429536
1380,13.8000,0.166700,-0.429548,-17.214542,1.061932,97.749172,103.802962,242.098936,-0.004393,200.828264,1.319026,0.292090,-1.061932,2.472674
1390,13.9000,0.167291,-0.428414,-17.185315,1.068674,97.314928,103.997931,242.735400,-0.004401,200.345144,1.327634,0.294986,-1.068674,2.515557
1400,14.0000,0.166876,-0.428801,-17.126290,1.076036,97.158908,104.546471,242.410650,-0.004412,199.756580,1.324418,0.296281,-1.076036,2.558417
1410,14.1000,0.165782,-0.426082,-17.022751,1.078189,97.072723,104.662748,240.932771,-0.004388,198.809637,1.302648,0.294928,-1.078189,2.601218
1420,14.2000,0.164709,-0.416542,-16.921400,1.076188,97.031644,104.424296,239.282349,-0.004291,197.880201,1.276643,0.292475,-1.076188,2.643427
1430,14.3000,0.164027,-0.402298,-16.845508,1.073305,96.987958,104.097667,238.122403,-0.004146,197.153564,1.256727,0.290483,-1.073305,2.684428
1440,14.4000,0.163862,-0.387422,-16.795775,1.071795,96.861218,103.815360,237.651516,-0.003998,196.610116,1.246392,0.289784,-1.071795,2.723939
1450,14.5000,0.164143,-0.375721,-16.766054,1.072583,96.626541,103.640029,237.786057,-0.003887,196.196397,1.245073,0.290494,-1.072583,2.762088
1460,14.6000,0.164681,-0.368882,-16.747468,1.075513,96.309535,103.582170,238.302654,-0.003829,195.852586,1.249827,0.292243,-1.075513,2.799294
1470,14.7000,0.165287,-0.366280,-16.731562,1.079884,95.954261,103.619512,238.965215,-0.003816,195.524807,1.257154,0.294509,-1.079884,2.836030
1480,14.8000,0.165828,-0.366211,-16.712806,1.084914,95.598665,103.716317,239.600723,-0.003829,195.179058,1.264334,0.296849,-1.084914,2.872641
1490,14.9000,0.166125,-0.367132,-16.688532,1.090464,95.316599,103.939309,240.037930,-0.003850,194.826033,1.269429,0.298903,-1.090464,2.909301
1500,15.0000,0.165798,-0.367776,-16.642505,1.095763,95.191207,104.307046,239.807801,-0.003862,194.364968,1.266151,0.299764,-1.095763,2.946059
1510,15.1000,0.165189,-0.365279,-16.567813,1.097839,95.043782,104.342792,238.935352,-0.003842,193.633903,1.252696,0.299229,-1.097839,2.982752
1520,15.2000,0.164548,-0.359206,-16.493120,1.097784,94.932048,104.214841,237.907784,-0.003783,192.908907,1.236674,0.298053,-1.097784,3.019015
1530,15.3000,0.164062,-0.350960,-16.432701,1.096893,94.847252,104.037316,237.070696,-0.003699,192.314146,1.223109,0.296931,-1.096893,3.054557
1540,15.4000,0.163825,-0.341923,-16.387288,1.096281,94.741960,103.863848,236.576310,-0.003608,191.837019,1.214000,0.296337,-1.096281,3.089222
1550,15.5000,0.163836,-0.334042,-16.354208,1.096646,94.589286,103.730919,236.436875,-0.003530,191.447180,1.209644,0.296456,-1.096646,3.123023
1560,15.6000,0.164026,-0.328572,-16.329439,1.098144,94.390238,103.654038,236.568631,-0.003480,191.113927,1.209068,0.297204,-1.098144,3.156146
1570,15.7000,0.164303,-0.325493,-16.308708,1.100573,94.161172,103.631239,236.856023,-0.003456,190.807971,1.210747,0.298365,-1.100573,3.188840
1580,15.8000,0.164595,-0.324078,-16.288765,1.103594,93.920608,103.650252,237.199579,-0.003450,190.507971,1.213292,0.299716,-1.103594,3.221312
1590,15.9000,0.164861,-0.323506,-16.267850,1.106886,93.681941,103.695203,237.535753,-0.003452,190.202848,1.215782,0.301096,-1.106886,3.253688
1600,16.0000,0.165065,-0.323178,-16.245612,1.110326,93.462016,103.773308,237.824878,-0.003457,189.896362,1.217775,0.302406,-1.110326,3.286022
1610,16.1000,0.164982,-0.322909,-16.220191,1.114405,93.351481,104.031341,237.895131,-0.003458,189.618166,1.217854,0.303363,-1.114405,3.318330
1620,16.2000,0.164716,-0.321447,-16.175283,1.117132,93.214887,104.133288,237.585620,-0.003447,189.153474,1.212201,0.303615,-1.117132,3.350568
1630,16.3000,0.164368,-0.318153,-16.118243,1.118509,93.053853,104.081541,237.024306,-0.003418,188.564854,1.202706,0.303348,-1.118509,3.382567
1640,16.4000,0.164017,-0.313962,-16.065361,1.119100,92.924091,103.991381,236.430964,-0.003378,188.025182,1.192995,0.302860,-1.119100,3.414189
1650,16.5000,0.163742,-0.308932,-16.021239,1.119291,92.816772,103.888984,235.939995,-0.003327,187.570427,1.184741,0.302404,-1.119291,3.445354
1660,16.6000,0.163590,-0.303479,-15.985479,1.119566,92.706693,103.791243,235.624634,-0.003273,187.185913,1.178709,0.302196,-1.119566,3.475987
1670,16.7000,0.163560,-0.298681,-15.956638,1.120269,92.578311,103.712566,235.495585,-0.003225,186.854707,1.175037,0.302332,-1.120269,3.506098
1680,16.8000,0.163623,-0.295173,-15.932618,1.121505,92.429502,103.660179,235.515427,-0.003193,186.559374,1.173288,0.302782,-1.121505,3.535788
1690,16.9000,0.163738,-0.292901,-15.911238,1.123213,92.266122,103.634544,235.629690,-0.003174,186.283588,1.172778,0.303455,-1.123213,3.565188
1700,17.0000,0.163869,-0.291487,-15.890871,1.125254,92.095873,103.631209,235.790210,-0.003164,186.015794,1.172882,0.304251,-1.125254,3.594406
1710,17.1000,0.163999,-0.290535,-15.870634,1.127481,91.924682,103.643353,235.965225,-0.003160,185.750021,1.173177,0.305095,-1.127481,3.623507
1720,17.2000,0.164120,-0.289757,-15.850220,1.129788,91.755640,103.664380,236.139585,-0.003157,185.484282,1.173454,0.305945,-1.129788,3.652523
1730,17.3000,0.164210,-0.289025,-15.830051,1.132241,91.601759,103.715266,236.299756,-0.003154,185.228431,1.173686,0.306776,-1.132241,3.681463
1740,17.4000,0.164140,-0.288360,-15.810562,1.135238,91.521287,103.898417,236.366965,-0.003150,185.015728,1.173435,0.307458,-1.135238,3.710335
1750,17.5000,0.164009,-0.286946,-15.778568,1.137439,91.398784,103.960545,236.240419,-0.003139,184.670361,1.170075,0.307808,-1.137439,3.739114
1760,17.6000,0.163827,-0.284633,-15.735495,1.138993,91.238476,103.919955,235.942788,-0.003119,184.206394,1.164065,0.307886,-1.138993,3.767702
1770,17.7000,0.163611,-0.282217,-15.692919,1.140168,91.096023,103.864813,235.584564,-0.003097,183.755308,1.157520,0.307799,-1.140168,3.796051
1780,17.8000,0.163408,-0.279355,-15.655207,1.140983,90.979470,103.806049,235.241409,-0.003070,183.358245,1.151421,0.307636,-1.140983,3.824143
1790,17.9000,0.163256,-0.275853,-15.622764,1.141629,90.875539,103.746119,234.970209,-0.003035,183.011579,1.146289,0.307523,-1.141629,3.851916
1800,18.0000,0.163172,-0.272357,-15.595198,1.142341,90.770500,103.690897,234.800634,-0.003000,182.707059,1.142418,0.307556,-1.142341,3.879332
1810,18.1000,0.163149,-0.269479,-15.571538,1.143267,90.657568,103.645788,234.729367,-0.002972,182.434718,1.139763,0.307763,-1.143267,3.906424
1820,18.2000,0.163170,-0.267371,-15.550469,1.144446,90.536318,103.613969,234.733276,-0.002952,182.183287,1.138037,0.308121,-1.144446,3.933266
1830,18.3000,0.163215,-0.265878,-15.530813,1.145850,90.409476,103.595701,234.784943,-0.002940,181.943334,1.136899,0.308583,-1.145850,3.959928
1840,18.4000,0.163269,-0.264771,-15.511807,1.147414,90.280178,103.588739,234.862392,-0.002932,181.709018,1.136073,0.309106,-1.147414,3.986461
1850,18.5000,0.163324,-0.263862,-15.493094,1.149075,90.150592,103.589756,234.952468,-0.002926,181.477714,1.135394,0.309659,-1.149075,4.012894
