c	Rep	h	H_Pex	L_Pex	PP_Pex	Pmax	Pmin
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000002	0.000000	1.021829	-0.000000	-0.000000	-0.000000	0.000003	-0.800193
0.000002	0.000000	1.523603	-0.000000	-0.000000	-0.000000	0.000004	-1.193132
0.000002	0.000000	1.644376	-0.000000	-0.000000	-0.000000	0.000005	-1.287709
0.000002	0.000000	1.701801	-0.000000	-0.000000	-0.000000	0.000005	-1.332678
0.000002	0.000000	1.732226	-0.000000	-0.000000	-0.000000	0.000005	-1.356504
0.000002	0.000000	1.749604	-0.000000	-0.000000	-0.000000	0.000005	-1.370113
0.000002	0.000000	1.760087	-0.000000	-0.000000	-0.000000	0.000005	-1.378322
0.000002	0.000000	1.766692	-0.000000	-0.000000	-0.000000	0.000005	-1.383495
0.000002	0.000000	1.771017	-0.000000	-0.000000	-0.000000	0.000005	-1.386881
0.000002	0.000000	1.773903	-0.000000	-0.000000	-0.000000	0.000005	-1.389141
0.000002	0.000000	1.775885	-0.000000	-0.000000	-0.000000	0.000005	-1.390693
0.000002	0.000000	1.777287	-0.000000	-0.000000	-0.000000	0.000005	-1.391791
0.000002	0.000000	1.778255	-0.000000	-0.000000	-0.000000	0.000005	-1.392549
0.000002	0.000000	1.778965	-0.000000	-0.000000	-0.000000	0.000005	-1.393106
0.000002	0.000000	1.779498	-0.000000	-0.000000	-0.000000	0.000005	-1.393523
0.000002	0.000000	1.779847	-0.000000	-0.000000	-0.000000	0.000005	-1.393796
0.000002	0.000000	1.780142	-0.000000	-0.000000	-0.000000	0.000005	-1.394027
0.000002	0.000000	1.780366	-0.000000	-0.000000	-0.000000	0.000005	-1.394203
0.000002	0.000000	1.780478	-0.000000	-0.000000	-0.000000	0.000005	-1.394290
0.000002	0.000000	1.780561	-0.000000	-0.000000	-0.000000	0.000005	-1.394355
0.000002	0.000000	1.780588	-0.000000	-0.000000	-0.000000	0.000005	-1.394377
0.000002	0.000000	1.780724	-0.000000	-0.000000	-0.000000	0.000005	-1.394483
0.000002	0.000000	1.780844	-0.000000	-0.000000	-0.000000	0.000005	-1.394577
0.000002	0.000000	1.780891	-0.000000	-0.000000	-0.000000	0.000005	-1.394614
0.000002	0.000000	1.781091	-0.000000	-0.000000	-0.000000	0.000005	-1.394770
0.000002	0.000000	1.781135	-0.000000	-0.000000	-0.000000	0.000005	-1.394805
0.000002	0.000000	1.781098	-0.000000	-0.000000	-0.000000	0.000005	-1.394776
0.000002	0.000000	1.780887	-0.000000	-0.000000	-0.000000	0.000005	-1.394611
0.000002	0.000000	1.776938	-0.000000	-0.000000	-0.000000	0.000005	-1.391518
0.000008	0.000000	1.751165	-0.000000	-0.000000	-0.000000	0.000022	-1.371335
0.005284	0.000000	1.695068	-0.000000	-0.000000	-0.000000	0.014788	-1.327406
0.035551	25.519665	1.631170	0.000056	0.000629	0.000003	0.095748	-1.277465
0.061082	43.272646	1.566299	0.000260	0.004133	0.000015	0.158151	-1.228086
0.086288	42.498533	1.556003	0.000372	0.006140	0.000030	0.222373	-1.222366
0.101461	42.834082	1.560933	0.000461	0.007860	0.000044	0.262662	-1.227916
0.110777	39.191295	1.575697	0.000438	0.007244	0.000049	0.289791	-1.240804
0.117307	36.662388	1.590576	0.000419	0.006764	0.000053	0.310004	-1.253464
0.121256	35.182931	1.607750	0.000409	0.006500	0.000055	0.324052	-1.267595
0.124326	33.318077	1.621572	0.000384	0.005966	0.000056	0.335248	-1.279002
0.126907	31.318910	1.633360	0.000354	0.005338	0.000055	0.344817	-1.288755
0.128976	30.259981	1.646450	0.000341	0.005077	0.000056	0.353342	-1.299433
0.130647	29.264861	1.659131	0.000329	0.004815	0.000056	0.360758	-1.309738
0.132052	28.112774	1.667571	0.000311	0.004467	0.000056	0.366566	-1.316667
0.133320	26.962886	1.675745	0.000293	0.004121	0.000055	0.371971	-1.323370
0.134426	26.130768	1.685278	0.000281	0.003894	0.000055	0.377252	-1.331112
0.135422	25.507371	1.694800	0.000273	0.003739	0.000054	0.382246	-1.338821
0.136274	24.791813	1.700711	0.000262	0.003540	0.000054	0.386042	-1.343661
0.137012	24.022268	1.706391	0.000250	0.003322	0.000053	0.389474	-1.348305
0.137736	23.363637	1.712145	0.000240	0.003145	0.000052	0.392898	-1.353002
0.138360	22.789886	1.720034	0.000231	0.002999	0.000052	0.396533	-1.359370
0.139005	22.400328	1.725791	0.000226	0.002910	0.000052	0.399753	-1.364046
0.139524	21.879468	1.729704	0.000218	0.002774	0.000051	0.402190	-1.367252
0.139990	21.351266	1.733762	0.000210	0.002638	0.000050	0.404510	-1.370565
0.140459	20.891276	1.737787	0.000203	0.002524	0.000050	0.406837	-1.373850
0.140867	20.436163	1.743325	0.000197	0.002414	0.000049	0.409347	-1.378324
0.141318	20.160380	1.748505	0.000193	0.002357	0.000049	0.411907	-1.382511
0.141711	19.822798	1.751320	0.000189	0.002278	0.000049	0.413741	-1.384821
0.142032	19.425600	1.754173	0.000183	0.002183	0.000048	0.415378	-1.387154
0.142349	19.063094	1.757152	0.000177	0.002099	0.000047	0.417034	-1.389584
0.142666	18.741342	1.760101	0.000173	0.002027	0.000047	0.418686	-1.391989
0.142937	18.399685	1.764682	0.000168	0.001952	0.000046	0.420594	-1.395680
0.143271	18.219068	1.768401	0.000166	0.001918	0.000046	0.422486	-1.398689
0.143553	17.966708	1.770314	0.000162	0.001864	0.000046	0.423792	-1.400266
0.143781	17.665797	1.772381	0.000158	0.001798	0.000045	0.424980	-1.401958
0.144006	17.389620	1.774607	0.000154	0.001739	0.000045	0.426198	-1.403774
0.144236	17.145624	1.776764	0.000151	0.001689	0.000045	0.427413	-1.405535
0.144439	16.880273	1.779530	0.000147	0.001634	0.000044	0.428697	-1.407774
0.144657	16.684650	1.783443	0.000145	0.001598	0.000044	0.430301	-1.410921
0.144906	16.552756	1.785285	0.000143	0.001574	0.000044	0.431505	-1.412430
0.145092	16.330682	1.786617	0.000140	0.001529	0.000043	0.432394	-1.413529
0.145258	16.102002	1.788231	0.000137	0.001484	0.000043	0.433292	-1.414850
0.145425	15.895777	1.789922	0.000134	0.001444	0.000042	0.434217	-1.416230
0.145596	15.710202	1.791545	0.000132	0.001408	0.000042	0.435132	-1.417556
0.145746	15.503299	1.793614	0.000129	0.001369	0.000042	0.436097	-1.419232
0.145901	15.335156	1.796925	0.000127	0.001340	0.000041	0.437378	-1.421892
0.146103	15.251407	1.798526	0.000126	0.001327	0.000041	0.438385	-1.423200
0.146252	15.086637	1.799428	0.000124	0.001296	0.000041	0.439066	-1.423950
0.146379	14.902974	1.800602	0.000121	0.001262	0.000041	0.439743	-1.424913
0.146506	14.735102	1.801905	0.000119	0.001232	0.000040	0.440455	-1.425978
0.146636	14.582718	1.803189	0.000117	0.001205	0.000040	0.441168	-1.427026
0.146764	14.438510	1.804427	0.000115	0.001180	0.000040	0.441868	-1.428038
0.146867	14.258499	1.806545	0.000113	0.001149	0.000039	0.442704	-1.429745
0.147005	14.163204	1.809125	0.000112	0.001134	0.000039	0.443763	-1.431819
0.147160	14.091681	1.810029	0.000111	0.001123	0.000039	0.444464	-1.432567
0.147270	13.951706	1.810697	0.000110	0.001099	0.000039	0.444969	-1.433124
0.147368	13.805683	1.811623	0.000108	0.001074	0.000038	0.445503	-1.433884
0.147468	13.672612	1.812646	0.000106	0.001052	0.000038	0.446065	-1.434721
0.147569	13.550125	1.813654	0.000105	0.001032	0.000038	0.446627	-1.435545
0.147671	13.434758	1.814611	0.000103	0.001014	0.000038	0.447178	-1.436328
0.147756	13.296226	1.815975	0.000101	0.000991	0.000037	0.447780	-1.437432
0.147844	13.181045	1.818405	0.000100	0.000974	0.000037	0.448654	-1.439380
0.147979	13.145742	1.819547	0.000100	0.000970	0.000037	0.449355	-1.440311
0.148080	13.049962	1.819956	0.000099	0.000955	0.000037	0.449769	-1.440659
0.148159	12.928726	1.820585	0.000097	0.000935	0.000037	0.450172	-1.441179
0.148238	12.815608	1.821371	0.000096	0.000918	0.000036	0.450614	-1.441824
0.148319	12.711674	1.822187	0.000095	0.000902	0.000036	0.451066	-1.442491
0.148399	12.614032	1.822974	0.000093	0.000887	0.000036	0.451514	-1.443135
0.148480	12.520146	1.823727	0.000092	0.000873	0.000036	0.451952	-1.443752
0.148543	12.400605	1.824954	0.000091	0.000855	0.000035	0.452456	-1.444744
0.148616	12.311140	1.827075	0.000090	0.000842	0.000035	0.453208	-1.446443
0.148729	12.288584	1.827962	0.000090	0.000840	0.000035	0.453780	-1.447167
0.148811	12.210925	1.828227	0.000089	0.000829	0.000035	0.454103	-1.447397
0.148875	12.110809	1.828701	0.000088	0.000814	0.000035	0.454422	-1.447791
0.148939	12.017175	1.829324	0.000087	0.000800	0.000035	0.454778	-1.448302
0.149004	11.930781	1.829981	0.000086	0.000788	0.000034	0.455146	-1.448839
0.149070	11.849095	1.830622	0.000085	0.000776	0.000034	0.455511	-1.449365
0.149135	11.770872	1.831231	0.000084	0.000765	0.000034	0.455869	-1.449865
0.149196	11.687353	1.831908	0.000083	0.000754	0.000034	0.456230	-1.450418
0.149239	11.578360	1.833496	0.000082	0.000739	0.000034	0.456760	-1.451691
0.149321	11.546265	1.835028	0.000081	0.000735	0.000034	0.457398	-1.452921
0.149409	11.516409	1.835345	0.000081	0.000732	0.000034	0.457753	-1.453191
0.149467	11.439027	1.835566	0.000080	0.000721	0.000033	0.457992	-1.453381
0.149519	11.356581	1.835996	0.000079	0.000710	0.000033	0.458263	-1.453737
0.149572	11.280895	1.836517	0.000079	0.000699	0.000033	0.458561	-1.454164
0.149626	11.210089	1.837051	0.000078	0.000690	0.000033	0.458865	-1.454602
0.149680	11.142337	1.837569	0.000077	0.000681	0.000033	0.459164	-1.455027
0.149734	11.076936	1.838063	0.000076	0.000672	0.000033	0.459457	-1.455432
0.149786	11.008736	1.838588	0.000076	0.000663	0.000032	0.459750	-1.455862
0.149819	10.913648	1.839840	0.000074	0.000651	0.000032	0.460170	-1.456867
0.149880	10.875808	1.841375	0.000074	0.000647	0.000032	0.460746	-1.458097
0.149960	10.863280	1.841741	0.000074	0.000646	0.000032	0.461088	-1.458402
0.150014	10.806840	1.841804	0.000073	0.000639	0.000032	0.461274	-1.458466
0.150087	10.790268	1.841235	0.000073	0.000637	0.000032	0.461362	-1.458030
0.150369	11.127170	1.833256	0.000077	0.000682	0.000033	0.460232	-1.451734
0.151197	12.251573	1.796110	0.000090	0.000843	0.000036	0.453404	-1.422364
0.152322	13.395456	1.711256	0.000101	0.001000	0.000038	0.435217	-1.355222
0.152889	13.126138	1.596182	0.000091	0.000895	0.000035	0.407468	-1.264112
0.152618	11.512548	1.484567	0.000067	0.000613	0.000029	0.378299	-1.175704
0.151892	9.536335	1.393853	0.000046	0.000370	0.000022	0.353485	-1.103835
0.151069	7.785674	1.326062	0.000031	0.000220	0.000017	0.334463	-1.050124
0.150326	6.425349	1.277493	0.000022	0.000137	0.000013	0.320621	-1.011642
0.149739	5.445965	1.243103	0.000016	0.000091	0.000011	0.310768	-0.984395
0.149361	4.814642	1.217556	0.000013	0.000068	0.000009	0.303611	-0.964157
0.149202	4.467165	1.195584	0.000011	0.000056	0.000008	0.297815	-0.946758
0.149160	4.257068	1.174399	0.000010	0.000050	0.000008	0.292457	-0.929985
0.149130	4.071908	1.153835	0.000010	0.000044	0.000007	0.287279	-0.913704
0.149075	3.878794	1.134517	0.000009	0.000039	0.000007	0.282365	-0.898408
0.149019	3.701325	1.116583	0.000008	0.000035	0.000007	0.277797	-0.884208
0.149006	3.572435	1.099163	0.000008	0.000032	0.000006	0.273440	-0.870416
0.149025	3.472291	1.081553	0.000007	0.000029	0.000006	0.269095	-0.856475
0.149035	3.364722	1.063974	0.000007	0.000027	0.000006	0.264741	-0.842558
0.149019	3.239392	1.046978	0.000006	0.000024	0.000005	0.260484	-0.829102
0.148978	3.102249	1.031022	0.000006	0.000022	0.000005	0.256445	-0.816469
0.148937	2.974547	1.016141	0.000005	0.000020	0.000005	0.252675	-0.804687
0.148926	2.875682	1.001813	0.000005	0.000018	0.000005	0.249094	-0.793343
