n,time,c,E,E0,h,u,M,tau,slope,Rep,Pex,Pmax,Pmin,D
320,3.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
330,3.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
340,3.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
350,3.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
360,3.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
370,3.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
380,3.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
390,3.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
400,4.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
410,4.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
420,4.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
430,4.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
440,4.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
450,4.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.261799,0.000000,0.000000,0.000000,0.000000,0.000000
460,4.6000,0.000002,0.000000,0.000000,1.775705,126.059183,223.843876,707.352749,0.261799,0.000000,-0.000000,0.000005,-1.775705,0.000000
470,4.7000,0.000002,0.000000,0.000000,2.129702,131.492377,280.039640,667.902486,0.261799,0.000000,-0.000000,0.000006,-2.129702,0.000000
480,4.8000,0.000002,0.000000,0.000000,2.269833,132.767374,301.359831,646.521220,0.261799,0.000000,-0.000000,0.000006,-2.269833,0.000000
490,4.9000,0.000002,0.000000,0.000000,2.334104,133.272395,311.071695,636.832097,0.261799,0.000000,-0.000000,0.000006,-2.334104,0.000000
500,5.0000,0.000002,0.000000,0.000000,2.364328,133.494130,315.623975,632.243467,0.261799,0.000000,-0.000000,0.000007,-2.364328,0.000000
510,5.1000,0.000002,0.000000,0.000000,2.378554,133.592586,317.757169,629.990515,0.261799,0.000000,-0.000000,0.000007,-2.378554,0.000000
520,5.2000,0.000002,0.000000,0.000000,2.385289,133.641173,318.772756,628.887591,0.261799,0.000000,-0.000000,0.000007,-2.385289,0.000000
530,5.3000,0.000002,0.000000,0.000000,2.388553,133.671165,319.280682,628.383333,0.261799,0.000000,-0.000000,0.000007,-2.388553,0.000000
540,5.4000,0.000002,0.000000,0.000000,2.390244,133.694493,319.562505,628.205901,0.261799,0.000000,-0.000000,0.000007,-2.390244,0.000000
550,5.5000,0.000002,0.000000,0.000000,2.391033,133.703742,319.690010,628.151235,0.261799,0.000000,-0.000000,0.000007,-2.391033,0.000000
560,5.6000,0.000002,0.000000,0.000000,2.391402,133.704121,319.740320,628.136441,0.261799,0.000000,-0.000000,0.000007,-2.391402,0.000000
570,5.7000,0.000002,0.000000,0.000000,2.391744,133.708671,319.796954,628.173634,0.261799,0.000000,-0.000000,0.000007,-2.391744,0.000000
580,5.8000,0.000002,0.000000,0.000000,2.391801,133.702956,319.790818,628.139566,0.261799,0.000000,-0.000000,0.000007,-2.391801,0.000000
590,5.9000,0.000002,0.000000,0.000000,2.391775,133.698878,319.777669,628.058066,0.261799,0.000000,-0.000000,0.000007,-2.391775,0.000000
600,6.0000,0.000002,0.000000,0.000000,2.391759,133.701998,319.782978,628.001309,0.261799,0.000000,-0.000000,0.000007,-2.391759,0.000000
610,6.1000,0.000002,0.000000,0.000000,2.391371,133.689666,319.701626,627.878726,0.261799,0.000000,-0.000000,0.000007,-2.391371,0.000000
620,6.2000,0.000002,0.000000,0.000000,2.391232,133.689753,319.683153,627.855625,0.261799,0.000000,-0.000000,0.000007,-2.391232,0.000000
630,6.3000,0.000002,0.000000,0.000000,2.391207,133.692019,319.685313,627.928407,0.261799,0.000000,-0.000000,0.000007,-2.391207,0.000000
640,6.4000,0.000002,0.000000,0.000000,2.390884,133.674248,319.599659,627.935591,0.261799,0.000000,-0.000000,0.000007,-2.390884,0.000000
650,6.5000,0.000002,0.000000,0.000000,2.391189,133.687572,319.672306,628.181472,0.261799,0.000000,-0.000000,0.000007,-2.391189,0.000000
660,6.6000,0.000002,0.000000,0.000000,2.391052,133.697706,319.678192,628.444617,0.261799,0.000000,-0.000000,0.000007,-2.391052,0.000000
670,6.7000,0.000002,0.000000,0.000000,2.390349,133.764190,319.743086,628.890699,0.261799,0.000000,-0.000000,0.000007,-2.390349,0.000000
680,6.8000,0.000002,0.000000,0.000000,2.385694,133.883416,319.404812,630.486107,0.261799,0.000000,-0.000000,0.000007,-2.385694,0.000000
690,6.9000,0.000002,0.000000,0.000000,2.372753,134.244036,318.527891,637.434161,0.261799,0.000000,-0.000000,0.000007,-2.372753,0.000000
700,7.0000,0.000078,0.000000,0.000000,2.332395,135.512345,316.068339,594.001635,0.261799,0.000000,-0.000000,0.000302,-2.332395,0.000000
710,7.1000,0.091328,0.000000,0.000000,2.301668,134.968891,310.653526,579.503301,0.261799,0.000000,-0.000000,0.346841,-2.301668,0.000000
720,7.2000,0.196107,0.000000,0.000000,2.463490,130.693173,321.961339,959.959634,0.261799,0.000000,-0.000000,0.797127,-2.463490,0.000000
730,7.3000,0.203287,0.000000,0.000000,2.589690,129.233687,334.675185,970.441682,0.261799,0.000000,-0.000000,0.868644,-2.589690,0.000000
740,7.4000,0.204988,0.000000,0.000000,2.657271,128.520365,341.513399,967.770223,0.261799,0.000000,-0.000000,0.898769,-2.657271,0.000000
750,7.5000,0.205834,0.000000,0.000000,2.694255,128.136252,345.231696,966.661546,0.261799,0.000000,-0.000000,0.915039,-2.694255,0.000000
760,7.6000,0.206292,0.000000,0.000000,2.714896,127.923549,347.299141,966.205211,0.261799,0.000000,-0.000000,0.924102,-2.714896,0.000000
770,7.7000,0.206547,0.000000,0.000000,2.726544,127.804048,348.463327,965.999320,0.261799,0.000000,-0.000000,0.929212,-2.726544,0.000000
780,7.8000,0.206690,0.000000,0.000000,2.733157,127.736351,349.123495,965.898710,0.261799,0.000000,-0.000000,0.932113,-2.733157,0.000000
790,7.9000,0.206771,0.000000,0.000000,2.736925,127.697799,349.499321,965.846369,0.261799,0.000000,-0.000000,0.933765,-2.736925,0.000000
800,8.0000,0.206818,0.000000,0.000000,2.739077,127.675742,349.713710,965.817697,0.261799,0.000000,-0.000000,0.934708,-2.739077,0.000000
810,8.1000,0.206844,0.000000,0.000000,2.740311,127.662801,349.835807,965.799449,0.261799,0.000000,-0.000000,0.935248,-2.740311,0.000000
820,8.2000,0.206859,0.000000,0.000000,2.741042,127.653316,349.903146,965.774506,0.261799,0.000000,-0.000000,0.935565,-2.741042,0.000000
830,8.3000,0.206866,0.000000,0.000000,2.741574,127.639269,349.932459,965.699458,0.261799,0.000000,-0.000000,0.935780,-2.741574,0.000000
840,8.4000,0.206867,0.000000,0.000000,2.742404,127.593681,349.913481,965.381597,0.261799,0.000000,-0.000000,0.936064,-2.742404,0.000000
850,8.5000,0.206860,0.000000,0.000000,2.744098,127.489091,349.842507,965.887943,0.253538,0.000000,-0.000000,0.936611,-2.744098,0.000000
860,8.6000,0.206818,0.000000,0.000000,2.749795,127.097625,349.492451,966.310384,0.230692,0.000000,-0.000000,0.938368,-2.749795,0.000000
870,8.7000,0.206761,0.000000,0.000000,2.761866,126.438925,349.207400,964.642309,0.205931,0.000000,-0.000000,0.942228,-2.761866,0.000000
880,8.8000,0.204048,-0.921483,-1.006230,2.741021,126.741752,347.401834,954.543830,0.189787,53.661026,0.003199,0.922846,-2.741021,0.043675
890,8.9000,0.202536,-1.090495,-1.211321,2.714854,126.932023,344.601913,949.719485,0.187113,64.720956,0.004498,0.907263,-2.714854,0.146559
900,9.0000,0.202190,-1.113061,-1.238777,2.713210,126.607807,343.513584,946.167104,0.186626,66.216667,0.004687,0.905164,-2.713210,0.257029
910,9.1000,0.201737,-1.094325,-1.214761,2.720598,126.188093,343.307077,940.692874,0.186462,64.969812,0.004514,0.905596,-2.720598,0.368359
920,9.2000,0.199559,-1.000014,-1.098477,2.706976,126.337590,341.992779,931.080358,0.185842,58.910800,0.003656,0.891334,-2.706976,0.472340
930,9.3000,0.198753,-0.984723,-1.079592,2.693517,126.242594,340.036543,927.249965,0.185407,57.956357,0.003504,0.883317,-2.693517,0.571334
940,9.4000,0.198455,-0.984837,-1.079350,2.691710,125.960100,339.048026,924.188548,0.185177,57.964862,0.003494,0.881404,-2.691710,0.669779
950,9.5000,0.198056,-0.969216,-1.060139,2.697193,125.635139,338.862265,919.795375,0.185021,56.961496,0.003375,0.881424,-2.697193,0.768143
960,9.6000,0.196551,-0.903574,-0.981458,2.696174,125.561006,338.534278,911.760929,0.184559,52.832955,0.002886,0.874392,-2.696174,0.861448
970,9.7000,0.195806,-0.887371,-0.962012,2.686726,125.402957,336.923333,907.627464,0.184167,51.834199,0.002756,0.868026,-2.686726,0.950811
980,9.8000,0.195444,-0.885325,-0.959342,2.682566,125.189529,335.829219,904.815522,0.183914,51.713555,0.002732,0.865082,-2.682566,1.039406
990,9.9000,0.195245,-0.885361,-0.959123,2.683877,124.906036,335.232411,902.085217,0.183754,51.714561,0.002729,0.864623,-2.683877,1.127946
1000,10.0000,0.194348,-0.842527,-0.908717,2.690695,124.753417,335.673338,896.264977,0.183499,49.051300,0.002455,0.862839,-2.690695,1.214818
1010,10.1000,0.193521,-0.815818,-0.877404,2.688639,124.539177,334.840915,891.027181,0.183137,47.409697,0.002284,0.858510,-2.688639,1.297532
1020,10.2000,0.193051,-0.808418,-0.868624,2.683476,124.340174,333.663850,887.815181,0.182854,46.962693,0.002230,0.854777,-2.683476,1.378685
1030,10.3000,0.192759,-0.806356,-0.866056,2.681249,124.135391,332.837885,885.315548,0.182651,46.840808,0.002213,0.852776,-2.681249,1.459409
1040,10.4000,0.192551,-0.803778,-0.862905,2.682535,123.902051,332.371631,882.867213,0.182512,46.682387,0.002196,0.852264,-2.682535,1.539987
1050,10.5000,0.191821,-0.770533,-0.824519,2.689350,123.766023,332.850180,878.140402,0.182282,44.646041,0.002010,0.851193,-2.689350,1.618871
1060,10.6000,0.191219,-0.752204,-0.803353,2.690119,123.521108,332.286492,873.768623,0.181999,43.532339,0.001907,0.848762,-2.690119,1.694900
1070,10.7000,0.190815,-0.745143,-0.795133,2.687228,123.308552,331.358202,870.716883,0.181759,43.108475,0.001864,0.846058,-2.687228,1.769735
1080,10.8000,0.190528,-0.741896,-0.791298,2.685212,123.122800,330.610800,868.364756,0.181570,42.915760,0.001843,0.844151,-2.685212,1.844078
1090,10.9000,0.190327,-0.739956,-0.788963,2.685342,122.926485,330.099704,866.280501,0.181432,42.799737,0.001830,0.843305,-2.685342,1.918170
1100,11.0000,0.189889,-0.721334,-0.767728,2.690167,122.795968,330.341646,863.170695,0.181277,41.670305,0.001737,0.842876,-2.690167,1.991530
1110,11.1000,0.189360,-0.702727,-0.746551,2.694648,122.590675,330.338721,859.308629,0.181050,40.547322,0.001645,0.841928,-2.694648,2.062650
1120,11.2000,0.188979,-0.694265,-0.736867,2.694474,122.351753,329.673642,856.138115,0.180836,40.040181,0.001601,0.840177,-2.694474,2.132474
1130,11.3000,0.188679,-0.689520,-0.731409,2.692926,122.162689,328.975029,853.707601,0.180651,39.758313,0.001575,0.838364,-2.692926,2.201656
1140,11.4000,0.188449,-0.686449,-0.727858,2.692098,121.993346,328.418058,851.703151,0.180502,39.576459,0.001558,0.837085,-2.692098,2.270452
1150,11.5000,0.188263,-0.683248,-0.724173,2.692814,121.825047,328.052210,849.846874,0.180387,39.385157,0.001542,0.836480,-2.692814,2.338981
1160,11.6000,0.187843,-0.665793,-0.704541,2.698008,121.726473,328.419022,847.091005,0.180233,38.337244,0.001463,0.836223,-2.698008,2.406533
1170,11.7000,0.187464,-0.654234,-0.691513,2.701729,121.515710,328.302502,844.025642,0.180051,37.645913,0.001411,0.835688,-2.701729,2.472492
1180,11.8000,0.187172,-0.648434,-0.684931,2.702128,121.282020,327.719491,841.347644,0.179878,37.300979,0.001384,0.834507,-2.702128,2.537602
1190,11.9000,0.187043,-0.651387,-0.688096,2.698266,120.987947,326.457707,839.335083,0.179743,37.479308,0.001393,0.832742,-2.698266,2.602455
1200,12.0000,0.187541,-0.686553,-0.727090,2.676606,120.090564,321.435095,837.881221,0.179744,39.578942,0.001538,0.828257,-2.676606,2.668841
1210,12.1000,0.189264,-0.774745,-0.825561,2.604297,117.368219,305.661692,834.466125,0.180035,44.843907,0.001924,0.813285,-2.604297,2.741385
1220,12.2000,0.191775,-0.871827,-0.933682,2.460056,111.753703,274.920402,821.907909,0.180555,50.559903,0.002332,0.778433,-2.460056,2.823587
1230,12.3000,0.194176,-0.916686,-0.979885,2.257513,103.108611,232.769047,793.796344,0.181155,52.904205,0.002378,0.723286,-2.257513,2.913636
1240,12.4000,0.195178,-0.856250,-0.905248,2.048885,92.738455,190.010433,746.761891,0.181623,48.813775,0.001863,0.659830,-2.048885,3.003333
1250,12.5000,0.194878,-0.745339,-0.777782,1.875097,82.186563,154.107771,686.254010,0.181704,41.956045,0.001274,0.602935,-1.875097,3.083497
1260,12.6000,0.193675,-0.701342,-0.726348,1.737828,72.485993,125.968222,621.753322,0.180274,39.240025,0.001029,0.555348,-1.737828,3.155390
1270,12.7000,0.191380,-0.656505,-0.675701,1.633934,64.385461,105.201589,560.742701,0.178127,36.607804,0.000833,0.515958,-1.633934,3.223829
1280,12.8000,0.189284,-0.569421,-0.582338,1.559749,57.827552,90.196472,509.843945,0.177014,31.631421,0.000594,0.487139,-1.559749,3.285521
1290,12.9000,0.187960,-0.479967,-0.488363,1.507502,52.511078,79.160560,469.858274,0.176808,26.570208,0.000410,0.467529,-1.507502,3.338117
1300,13.0000,0.187176,-0.407436,-0.413086,1.472239,48.305253,71.116882,439.380097,0.176977,22.496319,0.000293,0.454687,-1.472239,3.382498
1310,13.1000,0.186823,-0.355608,-0.359691,1.448569,45.027214,65.225008,416.863608,0.177279,19.597005,0.000223,0.446533,-1.448569,3.420615
1320,13.2000,0.186811,-0.320152,-0.323323,1.430899,42.420783,60.699841,400.113234,0.177636,17.615834,0.000182,0.441058,-1.430899,3.454387
1330,13.3000,0.186949,-0.294092,-0.296677,1.416971,40.323102,57.136656,387.278376,0.178003,16.161290,0.000154,0.437087,-1.416971,3.485108
1340,13.4000,0.187133,-0.273918,-0.276099,1.406522,38.656028,54.370569,377.453516,0.178354,15.036946,0.000135,0.434291,-1.406522,3.513514
1350,13.5000,0.187397,-0.259128,-0.261037,1.398349,37.323394,52.191126,370.017096,0.178698,14.211984,0.000122,0.432376,-1.398349,3.540160
1360,13.6000,0.187755,-0.248648,-0.250371,1.390693,36.212410,50.360336,364.188275,0.179042,13.625293,0.000113,0.430831,-1.390693,3.565548
1370,13.7000,0.188142,-0.240336,-0.241918,1.382950,35.255266,48.756287,359.323618,0.179381,13.158979,0.000106,0.429316,-1.382950,3.590008
1380,13.8000,0.188495,-0.232769,-0.234231,1.375658,34.436548,47.372906,355.181246,0.179701,12.735337,0.000100,0.427853,-1.375658,3.613677
1390,13.9000,0.188824,-0.226076,-0.227439,1.369094,33.744743,46.199719,351.730406,0.180005,12.361036,0.000094,0.426554,-1.369094,3.636626
1400,14.0000,0.189173,-0.220779,-0.222065,1.362648,33.141834,45.160645,348.824928,0.180301,12.063776,0.000090,0.425330,-1.362648,3.658970
1410,14.1000,0.189551,-0.216617,-0.217842,1.355565,32.583787,44.169457,346.182169,0.180595,11.828812,0.000087,0.423966,-1.355565,3.680844
1420,14.2000,0.189922,-0.212728,-0.213896,1.347747,32.050501,43.195950,343.589509,0.180879,11.609277,0.000084,0.422346,-1.347747,3.702322
1430,14.3000,0.190247,-0.208481,-0.209594,1.339711,31.548484,42.265846,341.026500,0.181148,11.371170,0.000081,0.420546,-1.339711,3.723397
1440,14.4000,0.190525,-0.203981,-0.205038,1.331948,31.088933,41.408830,338.591223,0.181400,11.120183,0.000077,0.418720,-1.331948,3.744032
1450,14.5000,0.190789,-0.199765,-0.200771,1.324394,30.666471,40.614495,336.329018,0.181642,10.885208,0.000074,0.416922,-1.324394,3.764225
1460,14.6000,0.191065,-0.196110,-0.197073,1.316598,30.260899,39.841427,334.156904,0.181878,10.681068,0.000072,0.415067,-1.316598,3.784024
1470,14.7000,0.191349,-0.192794,-0.193717,1.308237,29.855047,39.057469,331.945155,0.182110,10.495522,0.000069,0.413045,-1.308237,3.803476
1480,14.8000,0.191617,-0.189379,-0.190263,1.299400,29.446673,38.262993,329.630487,0.182333,10.304948,0.000067,0.410829,-1.299400,3.822596
1490,14.9000,0.191847,-0.185590,-0.186433,1.290479,29.046447,37.483830,327.253468,0.182544,10.094637,0.000064,0.408497,-1.290479,3.841357
1500,15.0000,0.192037,-0.181517,-0.182319,1.281846,28.666670,36.746260,324.912083,0.182742,9.869560,0.000061,0.406168,-1.281846,3.859723
1510,15.1000,0.192210,-0.177516,-0.178279,1.273558,28.309790,36.054159,322.673372,0.182930,9.648811,0.000059,0.403905,-1.273558,3.877683
1520,15.2000,0.192388,-0.173876,-0.174604,1.265365,27.966680,35.388072,320.519433,0.183114,9.447818,0.000056,0.401678,-1.265365,3.895258
1530,15.3000,0.192578,-0.170598,-0.171295,1.256979,27.625309,34.724441,318.375111,0.183295,9.266599,0.000054,0.399409,-1.256979,3.912488
1540,15.4000,0.192769,-0.167468,-0.168135,1.248301,27.279903,34.053533,316.176667,0.183472,9.093512,0.000052,0.397045,-1.248301,3.929399
1550,15.5000,0.192945,-0.164245,-0.164883,1.239464,26.933530,33.383144,313.915293,0.183641,8.915688,0.000050,0.394594,-1.239464,3.945994
1560,15.6000,0.193093,-0.160815,-0.161424,1.230730,26.594902,32.731156,311.636926,0.183802,8.727017,0.000048,0.392116,-1.230730,3.962257
1570,15.7000,0.193217,-0.157254,-0.157833,1.222322,26.272259,32.113166,309.410072,0.183953,8.531603,0.000046,0.389685,-1.222322,3.978170
1580,15.8000,0.193328,-0.153774,-0.154325,1.214276,25.967645,31.531898,307.279634,0.184099,8.340835,0.000044,0.387343,-1.214276,3.993729
1590,15.9000,0.193443,-0.150565,-0.151091,1.206439,25.675780,30.976259,305.237989,0.184241,8.164881,0.000043,0.385071,-1.206439,4.008951
1600,16.0000,0.193569,-0.147666,-0.148171,1.198599,25.388426,30.430535,303.236890,0.184381,8.005808,0.000041,0.382818,-1.198599,4.023867
1610,16.1000,0.193702,-0.144975,-0.145459,1.190631,25.099965,29.884804,301.225575,0.184519,7.857970,0.000039,0.380536,-1.190631,4.038505
1620,16.2000,0.193832,-0.142336,-0.142800,1.182550,24.809933,29.338976,299.180968,0.184653,7.713098,0.000038,0.378207,-1.182550,4.052877
1630,16.3000,0.193949,-0.139630,-0.140075,1.174475,24.522254,28.800770,297.114908,0.184782,7.564824,0.000037,0.375851,-1.174475,4.066983
1640,16.4000,0.194048,-0.136821,-0.137247,1.166570,24.242793,28.280914,295.064409,0.184904,7.411164,0.000035,0.373512,-1.166570,4.080814
1650,16.5000,0.194131,-0.133968,-0.134375,1.158955,23.976202,27.787339,293.071837,0.185021,7.255342,0.000034,0.371231,-1.158955,4.094360
1660,16.6000,0.194206,-0.131196,-0.131585,1.151639,23.723230,27.320608,291.161466,0.185133,7.104042,0.000033,0.369031,-1.151639,4.107624
1670,16.7000,0.194285,-0.128617,-0.128990,1.144523,23.480337,26.873789,289.325968,0.185243,6.963254,0.000031,0.366899,-1.144523,4.120619
1680,16.8000,0.194372,-0.126264,-0.126623,1.137466,23.242048,26.437030,287.533316,0.185352,6.834718,0.000030,0.364801,-1.137466,4.133367
1690,16.9000,0.194467,-0.124087,-0.124432,1.130367,23.004092,26.003059,285.747634,0.185460,6.715695,0.000029,0.362701,-1.130367,4.145889
1700,17.0000,0.194563,-0.121997,-0.122329,1.123202,22.765094,25.569810,283.947251,0.185565,6.601395,0.000028,0.360581,-1.123202,4.158198
1710,17.1000,0.194654,-0.119911,-0.120231,1.116017,22.526435,25.139887,282.130722,0.185668,6.487456,0.000027,0.358442,-1.116017,4.170299
1720,17.2000,0.194735,-0.117781,-0.118089,1.108896,22.291218,24.718651,280.313611,0.185766,6.371223,0.000026,0.356303,-1.108896,4.182189
1730,17.3000,0.194803,-0.115600,-0.115895,1.101935,22.062978,24.311966,278.521175,0.185860,6.252347,0.000025,0.354190,-1.101935,4.193864
1740,17.4000,0.194862,-0.113407,-0.113691,1.095197,21.844214,23.923710,276.778167,0.185951,6.132969,0.000025,0.352129,-1.095197,4.205320
1750,17.5000,0.194915,-0.111273,-0.111546,1.088684,21.635145,23.553827,275.097529,0.186038,6.016874,0.000024,0.350131,-1.088684,4.216558
1760,17.6000,0.194971,-0.109264,-0.109527,1.082336,21.433563,23.198308,273.474035,0.186124,5.907550,0.000023,0.348189,-1.082336,4.227589
1770,17.7000,0.195032,-0.107406,-0.107659,1.076065,21.236019,22.851340,271.887803,0.186209,5.806379,0.000022,0.346281,-1.076065,4.238426
1780,17.8000,0.195099,-0.105678,-0.105923,1.069800,21.039523,22.508085,270.315156,0.186293,5.712267,0.000021,0.344384,-1.069800,4.249084
1790,17.9000,0.195170,-0.104035,-0.104271,1.063508,20.842612,22.166282,268.739003,0.186376,5.622689,0.000021,0.342482,-1.063508,4.259573
1800,18.0000,0.195239,-0.102426,-0.102655,1.057194,20.645436,21.826239,267.153258,0.186457,5.535029,0.000020,0.340570,-1.057194,4.269900
1810,18.1000,0.195305,-0.100815,-0.101036,1.050893,20.449267,21.489999,265.561847,0.186535,5.447336,0.000020,0.338653,-1.050893,4.280066
1820,18.2000,0.195363,-0.099183,-0.099396,1.044654,20.255977,21.160481,263.975729,0.186611,5.358523,0.000019,0.336742,-1.044654,4.290070
1830,18.3000,0.195413,-0.097526,-0.097732,1.038528,20.067529,20.840681,262.409631,0.186684,5.268480,0.000018,0.334854,-1.038528,4.299910
1840,18.4000,0.195456,-0.095864,-0.096063,1.032553,19.885377,20.532709,260.877782,0.186755,5.178213,0.000018,0.333001,-1.032553,4.309583
1850,18.5000,0.195495,-0.094232,-0.094424,1.026739,19.709841,20.236855,259.388662,0.186823,5.089630,0.000017,0.331192,-1.026739,4.319092
