n,time,c,E,E0,h,u,M,tau,slope,Rep,Pex,Pmax,Pmin,D
630,6.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
640,6.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
650,6.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
660,6.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
670,6.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
680,6.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
690,6.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
700,7.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
710,7.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
720,7.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
730,7.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034907,0.000000,0.000000,0.000000,0.000000,0.000000
740,7.4000,0.000002,0.000000,0.000000,0.571608,45.976764,26.280698,106.057109,0.034907,0.000000,-0.000000,0.000002,-0.571608,0.000000
750,7.5000,0.000002,0.000000,0.000000,0.997516,64.907527,64.746293,147.121132,0.034907,0.000000,-0.000000,0.000003,-0.997516,0.000000
760,7.6000,0.000002,0.000000,0.000000,1.207041,66.310947,80.040030,133.005148,0.034907,0.000000,-0.000000,0.000004,-1.207041,0.000000
770,7.7000,0.000002,0.000000,0.000000,1.336246,65.931198,88.100287,121.825792,0.034907,0.000000,-0.000000,0.000004,-1.336246,0.000000
780,7.8000,0.000002,0.000000,0.000000,1.421869,65.290645,92.834713,114.084813,0.034907,0.000000,-0.000000,0.000004,-1.421869,0.000000
790,7.9000,0.000002,0.000000,0.000000,1.480722,64.676775,95.768328,108.648801,0.034907,0.000000,-0.000000,0.000005,-1.480722,0.000000
800,8.0000,0.000002,0.000000,0.000000,1.522010,64.152385,97.640563,104.753697,0.034907,0.000000,-0.000000,0.000005,-1.522010,0.000000
810,8.1000,0.000002,0.000000,0.000000,1.551413,63.726610,98.866313,101.923548,0.034907,0.000000,-0.000000,0.000005,-1.551413,0.000000
820,8.2000,0.000002,0.000000,0.000000,1.572616,63.392058,99.691362,99.854142,0.034907,0.000000,-0.000000,0.000005,-1.572616,0.000000
830,8.3000,0.000002,0.000000,0.000000,1.588107,63.136648,100.267721,98.338985,0.034907,0.000000,-0.000000,0.000005,-1.588107,0.000000
840,8.4000,0.000002,0.000000,0.000000,1.599438,62.941785,100.671477,97.225732,0.034907,0.000000,-0.000000,0.000005,-1.599438,0.000000
850,8.5000,0.000002,0.000000,0.000000,1.607556,62.783730,100.928361,96.381412,0.034907,0.000000,-0.000000,0.000005,-1.607556,0.000000
860,8.6000,0.000002,0.000000,0.000000,1.613996,62.684923,101.173188,95.797993,0.034907,0.000000,-0.000000,0.000005,-1.613996,0.000000
870,8.7000,0.000002,0.000000,0.000000,1.619226,62.647603,101.440603,95.456293,0.034907,0.000000,-0.000000,0.000005,-1.619226,0.000000
880,8.8000,0.000002,0.000000,0.000000,1.623629,62.705759,101.810898,95.361553,0.034907,0.000000,-0.000000,0.000005,-1.623629,0.000000
890,8.9000,0.000002,0.000000,0.000000,1.625961,63.041868,102.503645,96.288101,0.034907,0.000000,-0.000000,0.000005,-1.625961,0.000000
900,9.0000,0.000002,0.000000,0.000000,1.596590,62.789608,100.249245,96.960229,0.034907,0.000000,-0.000000,0.000005,-1.596590,0.000000
910,9.1000,0.000001,0.000000,0.000000,1.533029,62.302802,95.512010,98.853505,0.034907,0.000000,-0.000000,0.000003,-1.533029,0.000000
920,9.2000,0.000095,0.000000,0.000000,1.436759,62.059800,89.164953,91.699409,0.034907,0.000000,-0.000000,0.000225,-1.436759,0.000000
930,9.3000,0.003416,0.000000,0.000000,1.325091,62.680955,83.057966,81.719262,0.034907,0.000000,-0.000000,0.007468,-1.325091,0.000000
940,9.4000,0.016495,0.000000,0.000000,1.224183,64.248831,78.652303,89.715028,0.034907,0.000000,-0.000000,0.033318,-1.224183,0.000000
950,9.5000,0.036179,-0.454826,-0.461467,1.166205,66.149144,77.143495,109.439715,0.037801,12.453602,0.000156,0.069616,-1.166205,0.014489
960,9.6000,0.046640,-0.568626,-0.581673,1.144528,68.671585,78.596556,125.313654,0.048305,15.527240,0.000295,0.088078,-1.144528,0.067110
970,9.7000,0.056954,-0.577847,-0.594624,1.168487,70.720586,82.636105,139.048275,0.059812,15.701231,0.000383,0.109808,-1.168487,0.124814
980,9.8000,0.067132,-0.561175,-0.580356,1.219264,72.741832,88.691528,152.817602,0.071175,15.159081,0.000452,0.135055,-1.219264,0.181872
990,9.9000,0.075699,-0.630121,-0.657282,1.258716,74.324938,93.553980,165.390868,0.079246,17.010749,0.000655,0.157218,-1.258716,0.241287
1000,10.0000,0.082101,-0.641127,-0.671647,1.260614,74.839298,94.343475,174.447018,0.085638,17.262103,0.000740,0.170772,-1.260614,0.305108
1010,10.1000,0.087260,-0.620034,-0.650226,1.233375,74.377393,91.735218,180.384374,0.091033,16.617641,0.000727,0.177580,-1.233375,0.368496
1020,10.2000,0.091208,-0.576609,-0.603927,1.203875,73.808206,88.855851,184.572734,0.095490,15.367616,0.000651,0.181176,-1.203875,0.428483
1030,10.3000,0.094581,-0.545258,-0.570591,1.181736,73.300172,86.621421,188.099977,0.099179,14.465470,0.000600,0.184421,-1.181736,0.484349
1040,10.4000,0.097225,-0.529629,-0.554111,1.165874,72.826045,84.906013,190.654713,0.101910,14.006657,0.000578,0.187030,-1.165874,0.538239
1050,10.5000,0.099591,-0.514707,-0.538358,1.159052,72.481481,84.009783,193.005514,0.104362,13.572785,0.000560,0.190461,-1.159052,0.590398
1060,10.6000,0.102006,-0.509028,-0.532589,1.156182,72.090305,83.349528,195.271174,0.106702,13.391319,0.000562,0.194597,-1.156182,0.641565
1070,10.7000,0.104339,-0.503031,-0.526435,1.156835,71.692787,82.936718,197.359408,0.108954,13.202209,0.000564,0.199160,-1.156835,0.692198
1080,10.8000,0.106627,-0.499473,-0.522941,1.162560,71.409651,83.017989,199.645510,0.111122,13.081076,0.000572,0.204535,-1.162560,0.742281
1090,10.9000,0.108959,-0.500862,-0.524802,1.169237,71.096155,83.128260,201.995035,0.113238,13.093350,0.000592,0.210208,-1.169237,0.792261
1100,11.0000,0.111134,-0.502615,-0.527000,1.175475,70.721991,83.131914,204.048418,0.115182,13.116104,0.000612,0.215548,-1.175475,0.842481
1110,11.1000,0.113092,-0.499958,-0.524381,1.184106,70.418884,83.383397,206.017872,0.116990,13.022176,0.000622,0.220957,-1.184106,0.892622
1120,11.2000,0.114986,-0.499649,-0.524319,1.194437,70.172659,83.816833,208.122113,0.118697,12.992841,0.000638,0.226616,-1.194437,0.942573
1130,11.3000,0.116828,-0.500521,-0.525504,1.203283,69.860239,84.061629,210.081514,0.120323,12.995086,0.000655,0.231952,-1.203283,0.992592
1140,11.4000,0.118517,-0.498091,-0.523032,1.210866,69.488401,84.141170,211.734634,0.121848,12.909220,0.000664,0.236788,-1.210866,1.042566
1150,11.5000,0.120006,-0.491425,-0.515920,1.219906,69.171106,84.382258,213.284244,0.123258,12.712187,0.000661,0.241554,-1.219906,1.092096
1160,11.6000,0.121074,-0.472313,-0.495284,1.234849,69.097927,85.325490,214.883736,0.124507,12.188896,0.000629,0.246688,-1.234849,1.140532
1170,11.7000,0.120704,-0.407666,-0.425552,1.270484,69.881897,88.783814,216.589222,0.125253,10.477204,0.000498,0.253032,-1.270484,1.185236
1180,11.8000,0.118995,-0.329544,-0.342221,1.334868,72.065138,96.197444,220.025227,0.125057,8.441946,0.000359,0.262090,-1.334868,1.221706
1190,11.9000,0.118171,-0.328095,-0.340856,1.362610,73.440280,100.070437,222.421599,0.124420,8.416140,0.000361,0.265684,-1.362610,1.254223
1200,12.0000,0.117278,-0.333177,-0.346148,1.334694,73.241359,97.754823,220.074187,0.123528,8.555464,0.000360,0.258275,-1.334694,1.287465
1210,12.1000,0.115713,-0.307714,-0.318783,1.283814,72.306196,92.827704,214.807601,0.122423,7.893080,0.000299,0.245113,-1.283814,1.319815
1220,12.2000,0.113885,-0.268313,-0.276926,1.240512,71.505948,88.704015,209.833861,0.121290,6.870876,0.000227,0.233104,-1.240512,1.348706
1230,12.3000,0.112407,-0.238818,-0.245836,1.212759,71.078529,86.201092,206.561011,0.120348,6.109663,0.000181,0.224931,-1.212759,1.374005
1240,12.4000,0.111485,-0.224926,-0.231250,1.197591,70.930636,84.945919,204.877237,0.119698,5.753142,0.000161,0.220298,-1.197591,1.397108
1250,12.5000,0.111073,-0.223526,-0.229771,1.191001,70.954526,84.506920,204.350995,0.119339,5.718992,0.000158,0.218275,-1.191001,1.419443
1260,12.6000,0.111110,-0.231529,-0.238138,1.188720,71.024545,84.428314,204.576085,0.119259,5.926997,0.000167,0.217930,-1.188720,1.442114
1270,12.7000,0.111489,-0.244054,-0.251261,1.187306,71.025729,84.329304,205.122528,0.119424,6.250952,0.000182,0.218413,-1.187306,1.465849
1280,12.8000,0.112066,-0.256013,-0.263821,1.186254,70.954276,84.169799,205.767972,0.119775,6.559167,0.000197,0.219350,-1.186254,1.490841
1290,12.9000,0.112748,-0.265417,-0.273730,1.186961,70.890937,84.144791,206.564952,0.120259,6.800291,0.000211,0.220816,-1.186961,1.516907
1300,13.0000,0.113535,-0.274333,-0.283159,1.190147,70.895314,84.375846,207.668740,0.120848,7.028294,0.000225,0.222953,-1.190147,1.543861
1310,13.1000,0.114458,-0.285071,-0.294537,1.193906,70.907681,84.657073,209.005386,0.121534,7.303089,0.000242,0.225476,-1.193906,1.571793
1320,13.2000,0.115458,-0.295447,-0.305556,1.196559,70.860225,84.788440,210.324022,0.122288,7.567753,0.000259,0.227952,-1.196559,1.600810
1330,13.3000,0.116449,-0.302992,-0.313596,1.198658,70.771719,84.831064,211.536480,0.123070,7.758181,0.000273,0.230310,-1.198658,1.630740
1340,13.4000,0.117396,-0.307729,-0.318677,1.201744,70.710130,84.975478,212.755645,0.123854,7.875425,0.000284,0.232782,-1.201744,1.661280
1350,13.5000,0.118339,-0.312262,-0.323558,1.206272,70.706636,85.291437,214.125668,0.124638,7.987514,0.000294,0.235536,-1.206272,1.692257
1360,13.6000,0.119322,-0.318326,-0.330074,1.210612,70.701522,85.592102,215.572088,0.125432,8.139286,0.000308,0.238346,-1.210612,1.723763
1370,13.7000,0.120303,-0.323950,-0.336124,1.213602,70.642476,85.731848,216.897176,0.126225,8.279257,0.000320,0.240899,-1.213602,1.755877
1380,13.8000,0.121229,-0.327377,-0.339833,1.215812,70.544088,85.768373,218.050726,0.126996,8.361783,0.000329,0.243196,-1.215812,1.788455
1390,13.9000,0.122087,-0.328671,-0.341270,1.218412,70.451698,85.839180,219.126084,0.127737,8.388948,0.000335,0.245441,-1.218412,1.821268
1400,14.0000,0.122899,-0.329184,-0.341880,1.222258,70.407168,86.055739,220.265512,0.128450,8.396167,0.000339,0.247854,-1.222258,1.854156
1410,14.1000,0.123719,-0.331092,-0.343983,1.226670,70.392000,86.347731,221.508716,0.129149,8.439927,0.000346,0.250408,-1.226670,1.887150
1420,14.2000,0.124552,-0.334047,-0.347201,1.230170,70.347660,86.539597,222.709261,0.129839,8.510784,0.000355,0.252813,-1.230170,1.920400
1430,14.3000,0.125350,-0.335969,-0.349307,1.232544,70.258386,86.596571,223.746572,0.130510,8.554604,0.000361,0.254924,-1.232544,1.953910
1440,14.4000,0.126089,-0.336246,-0.349648,1.234571,70.148740,86.603618,224.647754,0.131150,8.555716,0.000365,0.256849,-1.234571,1.987532
1450,14.5000,0.126774,-0.335298,-0.348680,1.237066,70.050950,86.657654,225.505151,0.131761,8.525338,0.000366,0.258765,-1.237066,2.021120
1460,14.6000,0.127421,-0.334018,-0.347361,1.240624,69.994971,86.837447,226.426990,0.132346,8.486794,0.000366,0.260835,-1.240624,2.054584
1470,14.7000,0.128075,-0.334083,-0.347484,1.244736,69.968369,87.092133,227.449085,0.132916,8.483446,0.000370,0.263042,-1.244736,2.087974
1480,14.8000,0.128745,-0.335405,-0.348947,1.248115,69.921941,87.270611,228.450373,0.133480,8.512615,0.000375,0.265137,-1.248115,2.121442
1490,14.9000,0.129392,-0.336167,-0.349803,1.250424,69.836824,87.325642,229.312319,0.134027,8.527146,0.000379,0.266962,-1.250424,2.155029
1500,15.0000,0.129991,-0.335605,-0.349234,1.252283,69.730828,87.322706,230.046041,0.134551,8.507420,0.000381,0.268596,-1.252283,2.188629
1510,15.1000,0.130547,-0.334128,-0.347683,1.254315,69.626182,87.333154,230.724168,0.135050,8.464243,0.000380,0.270182,-1.254315,2.222125
1520,15.2000,0.131068,-0.332099,-0.345545,1.257040,69.546150,87.422292,231.422925,0.135528,8.407159,0.000379,0.271849,-1.257040,2.255444
1530,15.3000,0.131575,-0.330477,-0.343849,1.260651,69.504655,87.621134,232.216066,0.135991,8.360992,0.000378,0.273685,-1.260651,2.288567
1540,15.4000,0.132101,-0.330371,-0.343775,1.264303,69.473824,87.835936,233.076432,0.136447,8.354126,0.000381,0.275577,-1.264303,2.321597
1550,15.5000,0.132623,-0.330324,-0.343759,1.267209,69.422363,87.972629,233.868846,0.136895,8.348729,0.000383,0.277301,-1.267209,2.354650
1560,15.6000,0.132959,-0.323113,-0.336090,1.271823,69.439256,88.314461,234.552384,0.137297,8.159303,0.000372,0.279015,-1.271823,2.387455
1570,15.7000,0.132509,-0.286959,-0.297670,1.290425,69.999059,90.328503,235.532073,0.137495,7.230336,0.000309,0.282137,-1.290425,2.418442
1580,15.8000,0.131094,-0.228694,-0.236257,1.341004,71.859624,96.364046,238.814176,0.137233,5.747991,0.000220,0.290067,-1.341004,2.444013
1590,15.9000,0.131034,-0.248390,-0.257157,1.367071,72.976410,99.763960,242.147461,0.136944,6.256891,0.000256,0.295570,-1.367071,2.467350
1600,16.0000,0.130815,-0.262599,-0.272106,1.343041,72.468707,97.328449,239.976556,0.136522,6.622290,0.000275,0.289888,-1.343041,2.493248
1610,16.1000,0.129518,-0.238128,-0.246088,1.307144,71.666251,93.678130,235.036522,0.135712,5.998035,0.000226,0.279343,-1.307144,2.518543
1620,16.2000,0.127913,-0.205942,-0.212165,1.278572,71.168836,90.994458,230.625149,0.134759,5.180737,0.000173,0.269851,-1.278572,2.540785
1630,16.3000,0.126536,-0.182978,-0.188104,1.258361,70.951658,89.282772,227.535039,0.133878,4.600455,0.000141,0.262726,-1.258361,2.560195
1640,16.4000,0.125484,-0.170090,-0.174646,1.244102,70.890869,88.195437,225.507846,0.133136,4.276456,0.000124,0.257589,-1.244102,2.577809
1650,16.5000,0.124717,-0.164417,-0.168726,1.234092,70.910680,87.510320,224.224220,0.132541,4.135126,0.000116,0.253955,-1.234092,2.594500
1660,16.6000,0.124188,-0.163411,-0.167670,1.227317,70.977351,87.111695,223.481453,0.132089,4.111732,0.000114,0.251489,-1.227317,2.610864
1670,16.7000,0.123856,-0.165340,-0.169670,1.223221,71.084975,86.952644,223.176266,0.131770,4.162363,0.000115,0.249980,-1.223221,2.627276
1680,16.8000,0.123705,-0.169808,-0.174320,1.221039,71.220189,86.962611,223.236592,0.131575,4.277150,0.000119,0.249230,-1.221039,2.644001
1690,16.9000,0.123719,-0.176398,-0.181184,1.219518,71.342589,87.003603,223.527637,0.131495,4.445505,0.000126,0.248947,-1.219518,2.661282
1700,17.0000,0.123851,-0.183568,-0.188662,1.217899,71.423916,86.987097,223.902317,0.131511,4.628278,0.000134,0.248883,-1.217899,2.679265
1710,17.1000,0.124056,-0.190049,-0.195430,1.216291,71.469495,86.927689,224.301191,0.131600,4.793210,0.000141,0.248965,-1.216291,2.697937
1720,17.2000,0.124312,-0.195662,-0.201300,1.215042,71.496525,86.871285,224.735088,0.131746,4.935736,0.000148,0.249223,-1.215042,2.717215
1730,17.3000,0.124611,-0.200642,-0.206517,1.214312,71.517114,86.844083,225.222326,0.131940,5.061907,0.000154,0.249673,-1.214312,2.737023
1740,17.4000,0.124942,-0.204965,-0.211053,1.214238,71.544443,86.871964,225.776991,0.132171,5.171150,0.000160,0.250321,-1.214238,2.757298
1750,17.5000,0.125297,-0.208811,-0.215098,1.215023,71.596072,86.990877,226.432297,0.132431,5.268100,0.000165,0.251195,-1.215023,2.777978
1760,17.6000,0.125690,-0.213088,-0.219600,1.216324,71.665253,87.168164,227.193975,0.132718,5.375947,0.000171,0.252252,-1.216324,2.799056
1770,17.7000,0.126123,-0.217960,-0.224732,1.217276,71.717265,87.299686,227.977529,0.133031,5.498860,0.000178,0.253318,-1.217276,2.820594
1780,17.8000,0.126568,-0.222385,-0.229396,1.217521,71.732766,87.336165,228.688552,0.133359,5.610139,0.000184,0.254263,-1.217521,2.842609
1790,17.9000,0.127000,-0.225668,-0.232863,1.217424,71.722114,87.316219,229.315405,0.133691,5.692105,0.000189,0.255111,-1.217424,2.865013
1800,18.0000,0.127419,-0.228020,-0.235353,1.217439,71.703138,87.294190,229.901712,0.134024,5.750199,0.000193,0.255955,-1.217439,2.887697
1810,18.1000,0.127828,-0.229808,-0.237250,1.217812,71.688729,87.303425,230.488890,0.134356,5.793832,0.000196,0.256857,-1.217812,2.910588
1820,18.2000,0.128229,-0.231128,-0.238658,1.218783,71.694178,87.379676,231.114880,0.134688,5.825550,0.000199,0.257867,-1.218783,2.933635
1830,18.3000,0.128629,-0.232510,-0.240136,1.220441,71.729866,87.542036,231.821693,0.135020,5.858925,0.000201,0.259024,-1.220441,2.956808
1840,18.4000,0.129049,-0.234750,-0.242519,1.222208,71.775842,87.724973,232.590007,0.135357,5.914233,0.000206,0.260245,-1.222208,2.980158
1850,18.5000,0.129484,-0.237479,-0.245419,1.223333,71.798710,87.833739,233.324006,0.135698,5.981948,0.000210,0.261363,-1.223333,3.003763
1860,18.6000,0.129907,-0.239623,-0.247698,1.223755,71.789703,87.852974,233.957573,0.136036,6.034574,0.000214,0.262308,-1.223755,3.027621
